test_id,wafer_id,die_id,equipment_id,test_station,process_corner,supply_voltage,output_voltage,current,leakage_current,resistance,capacitance,threshold_voltage,frequency,propagation_delay,setup_time,hold_time,timing_margin,temperature,thermal_delta,dynamic_power,static_power,total_power,ambient_temperature,test_duration,test_cycle,result,defect_type
TST-000103,WFR-004,DIE-2240,EQP-105,STN-01,SS,1.2005,1.1803,46.0381,143.571,12.1801,4.2503,0.4596,2353.54,12.9088,0.8091,0.4031,3.2778,26.74,1.74,57.0791,0.17236,57.2178,25,154.21,1,PASS,NORMAL
TST-000104,WFR-005,DIE-2903,EQP-104,STN-01,SF,1.1822,1.1539,43.8406,113.0371,11.4154,4.2015,0.4381,2482.07,12.8038,0.7984,0.4539,2.5134,26.58,1.58,53.4275,0.13363,53.59053,25,142.32,1,PASS,NORMAL
TST-000105,WFR-006,DIE-3616,EQP-105,STN-04,FF,1.2092,1.1808,41.9333,142.5368,13.0945,4.2091,0.4531,2680.25,11.9712,0.8213,0.4021,2.1315,26.84,1.84,50.1985,0.17236,50.38147,25,145.81,1,PASS,NORMAL
TST-000106,WFR-007,DIE-4329,EQP-102,STN-01,FS,1.192,1.1777,43.2511,107.5135,12.3089,4.1965,0.4559,2465.41,13.0728,0.8148,0.4316,2.3369,28.04,3.04,51.0467,0.12816,51.20252,25,150.27,3,PASS,NORMAL
TST-000107,WFR-008,DIE-5042,EQP-103,STN-04,SS,1.1805,1.1658,45.0398,125.7989,12.2465,4.3129,0.4502,2353.69,13.4716,0.8358,0.4349,2.6872,25.94,0.94,50.049,0.14851,50.1169,25,148.67,2,PASS,NORMAL
TST-000108,WFR-009,DIE-0705,EQP-101,STN-01,TT,1.2084,1.1869,43.5554,132.7004,11.6947,4.2768,0.4544,2432.04,12.6241,0.8457,0.3885,2.9773,27.47,2.47,54.3921,0.16036,54.52309,25,151.27,2,PASS,NORMAL
TST-000109,WFR-010,DIE-1418,EQP-102,STN-03,SF,1.1976,1.1854,46.795,136.7106,11.7715,4.2614,0.4625,2437.42,12.7468,0.827,0.4176,2.837,28.38,3.38,49.8183,0.16372,50.01677,25,143.9,1,PASS,NORMAL
TST-000110,WFR-011,DIE-2131,EQP-101,STN-04,SS,1.169,1.1535,40.8965,161.8773,12.8514,3.9084,0.4621,2299.68,13.1865,0.8713,0.4076,3.3359,27.86,2.86,51.9475,0.18923,52.16675,25,154.99,2,PASS,NORMAL
TST-000111,WFR-012,DIE-2844,EQP-102,STN-03,SS,1.1984,1.1742,45.7625,156.4525,13.0802,4.2708,0.4657,2348.76,13.9427,0.8523,0.4111,2.2353,26.92,1.92,55.6186,0.18749,55.78808,25,146.33,3,PASS,NORMAL
TST-000112,WFR-013,DIE-3507,EQP-102,STN-03,FF,1.2143,1.1959,47.0838,149.0557,12.7413,4.0235,0.4575,2680.61,11.3659,0.8884,0.4284,2.6677,28.05,3.05,56.2432,0.181,56.43125,25,154.62,3,PASS,NORMAL
TST-000113,WFR-014,DIE-4220,EQP-105,STN-01,SF,1.2142,1.1953,44.3049,138.5599,12.6925,4.0985,0.4497,2663.14,12.2472,0.8631,0.4138,1.9096,27.2,2.2,51.3756,0.16824,51.49077,25,153.03,4,PASS,NORMAL
TST-000114,WFR-015,DIE-4933,EQP-105,STN-03,FF,1.2096,1.1923,45.4724,143.1287,12.7393,4.1031,0.4642,2654.37,12.0176,0.8444,0.4367,2.2075,28.61,3.61,55.3687,0.17313,55.50267,25,151.16,4,PASS,NORMAL
TST-000115,WFR-016,DIE-0646,EQP-102,STN-03,TT,1.2174,1.1982,46.2299,138.4398,12.9744,4.3013,0.4453,2588.52,12.5554,0.8667,0.4498,2.0307,27.92,2.92,57.0099,0.16854,57.18023,25,145.58,3,PASS,NORMAL
TST-000116,WFR-017,DIE-1309,EQP-102,STN-01,TT,1.1833,1.1667,40.9651,116.8586,12.1188,4.3246,0.477,2325.48,13.4436,0.8929,0.4315,2.8642,27.01,2.01,50.0023,0.13828,50.14057,25,151.37,1,PASS,NORMAL
TST-000117,WFR-018,DIE-2022,EQP-102,STN-02,SS,1.1927,1.1761,43.2687,149.9716,12.3027,4.4263,0.4801,2298.72,13.612,0.8942,0.4291,2.8948,27.89,2.89,54.0564,0.17887,54.24927,25,146.84,5,PASS,NORMAL
TST-000118,WFR-019,DIE-2735,EQP-104,STN-04,FS,1.2262,1.2067,45.7281,138.847,12.6829,4.3115,0.4544,2574.98,12.308,0.7416,0.4159,2.4845,27.36,2.36,56.77,0.17025,56.89187,25,154.3,4,PASS,NORMAL
TST-000119,WFR-020,DIE-3448,EQP-101,STN-04,FF,1.1897,1.1623,44.8654,150.7318,13.053,4.0769,0.445,2650.07,11.6614,0.8613,0.4118,2.5712,28.49,3.49,53.1001,0.17933,53.24536,25,148.32,1,PASS,NORMAL
TST-000120,WFR-021,DIE-4111,EQP-102,STN-02,SS,1.2084,1.181,45.8669,102.4363,13.1086,4.0976,0.4752,2305.62,13.7001,0.8679,0.4201,2.7809,27.77,2.77,54.1246,0.12378,54.41913,25,153.03,4,PASS,NORMAL
TST-000121,WFR-022,DIE-4824,EQP-105,STN-01,FF,1.2065,1.1827,44.4376,190.5732,12.5821,4.1524,0.4681,2643.96,12.3989,0.8009,0.4034,1.929,29.24,4.24,56.8943,0.22993,57.08363,25,146.84,3,PASS,NORMAL
TST-000122,WFR-023,DIE-0537,EQP-103,STN-01,FS,1.1991,1.1801,45.0684,120.5754,12.7094,4.1342,0.4567,2404.33,12.3884,0.8839,0.4109,3.3644,27.3,2.3,56.113,0.14458,56.23071,25,147.14,5,PASS,NORMAL
TST-000123,WFR-024,DIE-1250,EQP-105,STN-02,TT,1.2044,1.177,42.8292,127.4591,12.1315,4.4147,0.4412,2535.53,12.1782,0.88,0.415,2.7176,26.83,1.83,54.3518,0.15351,54.47356,25,148.89,5,PASS,NORMAL
TST-000124,WFR-025,DIE-1913,EQP-102,STN-03,FS,1.2098,1.1856,45.3183,119.5088,12.8453,4.1794,0.4739,2459.51,13.3465,0.7969,0.4016,2.12,25.6,0.6,53.122,0.14458,53.28006,25,147.56,4,PASS,NORMAL
TST-000125,WFR-026,DIE-2626,EQP-105,STN-04,FS,1.1883,1.1639,45.4115,150.8975,12.6249,4.3298,0.4512,2455.75,12.4823,0.8461,0.4293,2.9599,27.61,2.61,57.3772,0.17931,57.5828,25,150.68,2,PASS,NORMAL
TST-000126,WFR-027,DIE-3339,EQP-104,STN-04,SS,1.1775,1.1602,44.8767,123.5563,11.8065,4.0909,0.4935,2221.31,14.0521,0.8276,0.4216,3.1277,27.64,2.64,52.8801,0.14549,52.9855,25,150.68,1,PASS,NORMAL
TST-000127,WFR-028,DIE-4002,EQP-104,STN-02,SS,1.2155,1.1956,45.5792,149.1832,11.8349,4.3093,0.4795,2404.26,13.256,0.9062,0.4179,2.4749,25.9,0.9,55.4613,0.18133,55.61336,25,153.6,4,PASS,NORMAL
TST-000128,WFR-029,DIE-4715,EQP-105,STN-04,TT,1.2014,1.1819,46.6661,140.6578,12.789,4.2862,0.437,2552.27,12.0685,0.8657,0.4248,2.7381,27.71,2.71,54.4469,0.16899,54.66598,25,147.03,3,PASS,NORMAL
TST-000129,WFR-030,DIE-0428,EQP-104,STN-01,SS,1.1946,1.1754,46.1141,170.9333,14.0396,4.6911,0.5347,2032.07,15.387,0.8537,0.4117,3.4437,27.85,2.85,55.7295,0.2042,55.92689,25,151.83,1,FAIL,PROCESS_VARIATION
TST-000130,WFR-031,DIE-1141,EQP-103,STN-03,SS,1.214,1.1897,46.1838,133.4378,12.5759,4.3423,0.4741,2358.88,12.8838,0.8266,0.409,3.2468,28.31,3.31,54.8308,0.16199,55.07802,25,142.77,1,PASS,NORMAL
TST-000131,WFR-032,DIE-1804,EQP-102,STN-02,TT,1.0768,1.0683,46.4598,124.7358,11.8977,4.3337,0.4391,2319.8,13.507,0.8598,0.4532,2.8761,25.59,0.59,53.1903,0.13432,53.32951,25,146.84,5,FAIL,LOW_VOLTAGE
TST-000132,WFR-033,DIE-2517,EQP-105,STN-03,SF,1.1843,1.1576,44.5741,130.3681,12.9139,4.2258,0.462,2353.51,12.7486,0.8669,0.4008,3.3804,26.75,1.75,51.8963,0.15439,52.0226,25,152.44,1,PASS,NORMAL
TST-000133,WFR-034,DIE-3230,EQP-104,STN-01,TT,1.2337,1.2104,48.2638,143.9644,12.8199,4.1592,0.4713,2614.65,12.6789,0.8601,0.4252,1.7594,26.59,1.59,53.6703,0.17761,53.9095,25,153.45,4,PASS,NORMAL
TST-000134,WFR-035,DIE-3943,EQP-105,STN-03,SS,1.1814,1.1688,40.8787,133.3775,12.6432,4.2119,0.4489,2353.46,13.6261,0.8768,0.4086,2.4934,27.84,2.84,54.2205,0.15757,54.37674,25,150.7,3,PASS,NORMAL
TST-000135,WFR-036,DIE-4606,EQP-102,STN-01,SS,1.1817,1.1625,46.8398,109.8671,11.9548,4.238,0.4583,2334.6,13.5638,0.8376,0.425,2.7322,26.6,1.6,53.9321,0.12983,54.0475,25,154.16,3,PASS,NORMAL
TST-000136,WFR-037,DIE-0319,EQP-103,STN-04,SF,1.1752,1.1567,44.0779,123.7463,12.8236,4.2405,0.4525,2416.31,12.7972,0.8381,0.4223,2.9189,27.86,2.86,48.2703,0.14543,48.40199,25,147.28,5,PASS,NORMAL
TST-000137,WFR-038,DIE-1032,EQP-101,STN-01,TT,1.1515,1.1242,42.5104,122.0106,12.5076,4.453,0.4611,2271.99,13.5907,0.8452,0.4239,3.1698,28.43,3.43,48.2967,0.1405,48.41246,25,145.72,4,PASS,NORMAL
TST-000138,WFR-039,DIE-1745,EQP-103,STN-01,FF,1.171,1.153,44.0463,137.7922,12.7707,4.3178,0.4593,2541,12.8983,0.8408,0.4411,2.0027,26.79,1.79,53.9059,0.16135,54.01754,25,143.96,4,PASS,NORMAL
TST-000139,WFR-040,DIE-2408,EQP-102,STN-01,FS,1.2218,1.1961,47.116,109.4469,12.0997,4.0696,0.4371,2693.55,11.5562,0.8346,0.4123,2.4595,27.5,2.5,52.8888,0.13372,53.04125,25,154.59,5,PASS,NORMAL
TST-000140,WFR-041,DIE-3121,EQP-104,STN-04,FF,1.2127,1.1924,45.962,119.8036,11.7555,4.1423,0.4488,2633.7,11.2178,0.8054,0.4319,3.1646,26.33,1.33,56.8568,0.14529,57.04632,25,147.19,3,PASS,NORMAL
TST-000141,WFR-042,DIE-3834,EQP-104,STN-02,TT,1.2052,1.184,43.6611,140.3648,11.7875,4.2704,0.4386,2549.98,12.3183,0.8773,0.4093,2.4908,28.4,3.4,53.1626,0.16917,53.36719,25,152.25,4,PASS,NORMAL
TST-000142,WFR-043,DIE-4547,EQP-104,STN-02,SF,1.2096,1.1893,48.1582,101.3907,12.2225,4.3697,0.4667,2442.84,12.4518,0.8347,0.4037,3.0879,27.67,2.67,52.255,0.12264,52.38258,25,153.1,3,PASS,NORMAL
TST-000143,WFR-044,DIE-0210,EQP-102,STN-01,FS,1.2022,1.1874,49.3319,117.5377,12.6787,4.1895,0.4441,2593.23,12.3494,0.8615,0.4225,2.2139,26.29,1.29,51.1649,0.1413,51.30186,25,153.5,1,PASS,NORMAL
TST-000144,WFR-045,DIE-0923,EQP-102,STN-02,FF,1.1935,1.1743,44.8431,129.2034,12.5994,4.0667,0.4561,2534.16,11.5244,0.8612,0.415,3.3987,26.39,1.39,53.3428,0.1542,53.46897,25,152.82,3,PASS,NORMAL
TST-000145,WFR-046,DIE-1636,EQP-105,STN-04,SS,1.221,1.1961,45.6084,150.9508,12.3286,4.0558,0.4623,2466.35,12.8969,0.8182,0.4531,2.5032,27.58,2.58,53.0444,0.18431,53.20828,25,150.51,5,PASS,NORMAL
TST-000146,WFR-047,DIE-2349,EQP-101,STN-02,FF,1.1724,1.1551,43.1791,132.851,14.0223,4.1859,0.4521,2496.21,12.2813,0.8089,0.4411,2.9341,28.35,3.35,50.9931,0.15575,51.19394,25,142.76,1,PASS,NORMAL
TST-000147,WFR-048,DIE-3012,EQP-102,STN-04,FF,1.188,1.1686,45.1566,176.2152,13.3307,4.1694,0.4506,2595.99,12.2143,0.7853,0.4231,2.4088,27.58,2.58,54.6867,0.20934,54.88186,25,142.77,3,PASS,NORMAL
TST-000148,WFR-049,DIE-3725,EQP-101,STN-02,SF,1.1987,1.182,45.6664,107.1557,12.7232,4.1123,0.4384,2504.11,11.6106,0.8275,0.4029,3.5356,27.42,2.42,50.9569,0.12845,51.09299,25,145.5,5,PASS,NORMAL
TST-000149,WFR-050,DIE-4438,EQP-102,STN-03,SS,1.1872,1.1712,43.3339,154.6823,12.7291,4.2194,0.472,2311.26,13.332,0.8329,0.4347,3.1417,26.87,1.87,57.0852,0.18364,57.25182,25,147.13,3,PASS,NORMAL
TST-000150,WFR-051,DIE-0101,EQP-102,STN-03,TT,1.1935,1.1731,42.5087,116.0415,12.945,4.2345,0.4405,2484.37,12.7348,0.8048,0.4351,2.5611,28.14,3.14,54.3137,0.1385,54.46205,25,155.21,4,PASS,NORMAL
TST-000151,WFR-052,DIE-0814,EQP-104,STN-03,SS,1.1768,1.1538,45.1931,157.4027,12.3911,4.1989,0.467,2286.78,13.8431,0.8452,0.4135,2.8035,27.96,2.96,51.4499,0.18523,51.62893,25,142.53,4,PASS,NORMAL
TST-000152,WFR-053,DIE-1527,EQP-105,STN-04,FS,1.1833,1.1664,44.008,130.8306,11.6651,4.2179,0.4751,2190.43,16.1138,0.9569,0.4365,0.5944,26.78,1.78,51.004,0.15481,51.22505,25,152.66,1,FAIL,TIMING_FAILURE
TST-000153,WFR-054,DIE-2240,EQP-105,STN-03,SS,1.192,1.1662,44.56,123.9265,12.0554,4.3064,0.4593,2373.04,13.0464,0.8731,0.4083,2.9365,27.55,2.55,50.5187,0.14772,50.60379,25,148.78,4,PASS,NORMAL
TST-000154,WFR-055,DIE-2903,EQP-103,STN-02,FS,1.1967,1.1744,42.6413,133.797,13.0178,4.3633,0.4381,2537.75,12.3348,0.8677,0.4305,2.5595,27.12,2.12,50.5393,0.16011,50.72722,25,151.24,3,PASS,NORMAL
TST-000155,WFR-056,DIE-3616,EQP-103,STN-01,FF,1.2391,1.2229,45.4073,159.0481,12.2093,4.2702,0.4593,2769.9,11.093,0.8476,0.4394,2.5004,27.89,2.89,59.6256,0.19708,59.83688,25,152.95,4,PASS,NORMAL
TST-000156,WFR-057,DIE-4329,EQP-103,STN-03,FF,1.1878,1.1608,42.7559,152.5891,11.5359,4.2448,0.4411,2576.22,11.6071,0.8763,0.3987,3.0432,27.84,2.84,49.3021,0.18125,49.45979,25,149.96,1,PASS,NORMAL
TST-000157,WFR-058,DIE-5042,EQP-102,STN-02,FF,1.177,1.1615,41.768,149.1391,13.0277,4.0528,0.4581,2500.9,12.8901,0.8158,0.4017,2.2883,29.24,4.24,49.9936,0.17554,50.18658,25,149.79,1,PASS,NORMAL
TST-000158,WFR-059,DIE-0705,EQP-104,STN-03,TT,1.188,1.1693,46.4217,94.5721,12.1365,3.9327,0.4609,2376.54,12.7467,0.888,0.4385,3.1965,27.14,2.14,51.7351,0.11235,51.87323,25,150.3,1,PASS,NORMAL
TST-000159,WFR-060,DIE-1418,EQP-105,STN-04,SS,1.1886,1.1706,45.7983,127.7578,12.7694,4.2839,0.4544,2353.25,13.1657,0.8555,0.409,2.9766,28.22,3.22,53.7123,0.15185,53.94211,25,158.34,2,PASS,NORMAL
TST-000160,WFR-061,DIE-2131,EQP-102,STN-03,FS,1.206,1.1889,44.7646,114.8201,12.5256,4.2374,0.4713,2487.53,12.7267,0.8064,0.4158,2.5471,25.53,0.53,57.5221,0.13847,57.68449,25,149.74,1,PASS,NORMAL
TST-000161,WFR-062,DIE-2844,EQP-104,STN-03,FS,1.1952,1.1763,41.6783,155.9198,11.6326,4.2842,0.4568,2501.38,12.8905,0.8643,0.416,2.2364,28.4,3.4,51.2374,0.18636,51.48562,25,149.63,3,PASS,NORMAL
TST-000162,WFR-063,DIE-3507,EQP-101,STN-03,FS,1.2154,1.1965,47.955,130.014,12.8716,4.1603,0.4392,2618,11.885,0.8836,0.3998,2.5102,27.16,2.16,53.8195,0.15802,53.90011,25,149.06,3,PASS,NORMAL
TST-000163,WFR-064,DIE-4220,EQP-102,STN-04,TT,1.2313,1.2092,44.8045,152.0598,12.4875,4.2955,0.4677,2611.27,11.9377,0.8775,0.4223,2.503,27.75,2.75,56.2099,0.18723,56.35058,25,152.98,1,PASS,NORMAL
TST-000164,WFR-065,DIE-4933,EQP-101,STN-01,FF,1.2161,1.1988,47.3919,159.5872,12.9068,4.2604,0.4424,2799.77,11.1198,0.8396,0.415,2.3275,28.66,3.66,59.3885,0.19407,59.60054,25,149.71,1,PASS,NORMAL
TST-000165,WFR-066,DIE-0646,EQP-103,STN-03,SF,1.1834,1.1706,46.3786,132.7456,12.5705,4.2402,0.4441,2468.1,12.1037,0.7538,0.4255,3.3493,27.43,2.43,56.7944,0.15709,56.9008,25,154.42,5,FAIL,LOW_VOLTAGE
TST-000166,WFR-067,DIE-1309,EQP-104,STN-04,TT,1.1909,1.1635,43.1318,139.3777,13.0564,4.1692,0.447,2506.18,12.3905,0.8543,0.4015,2.7157,27.04,2.04,52.1383,0.16598,52.37151,25,155.24,5,PASS,NORMAL
TST-000167,WFR-068,DIE-2022,EQP-105,STN-04,TT,1.2013,1.1744,46.6128,90.5261,12.9091,4.2416,0.4437,2527.9,12.7431,0.814,0.4215,2.2663,41.33,16.33,57.418,0.10875,57.48315,25,148.08,4,FAIL,THERMAL_ANOMALY
TST-000168,WFR-069,DIE-2735,EQP-105,STN-03,SS,1.1786,1.1628,41.457,139.7185,11.9767,4.2813,0.4646,2290.66,13.4036,0.863,0.4035,3.1956,25.97,0.97,52.785,0.16467,53.0357,25,150.08,4,PASS,NORMAL
TST-000169,WFR-070,DIE-3448,EQP-104,STN-03,FF,1.1734,1.1519,43.7651,158.8321,12.7536,4.2847,0.4607,2474.66,12.4897,0.8084,0.4126,2.8657,26.66,1.66,50.3819,0.18637,50.53845,25,150.12,5,PASS,NORMAL
TST-000170,WFR-071,DIE-4111,EQP-102,STN-03,TT,1.1994,1.1825,45.3589,159.2332,12.7962,4.1991,0.4558,2507.08,12.6163,0.8805,0.4109,2.458,27.34,2.34,52.8507,0.19098,52.95055,25,150.51,2,PASS,NORMAL
TST-000171,WFR-072,DIE-4824,EQP-101,STN-02,FF,1.205,1.1827,45.2611,114.3504,12.6104,4.153,0.472,2609.16,11.9158,0.8629,0.4103,2.5519,25.89,0.89,56.0947,0.13779,56.31042,25,152.38,3,PASS,NORMAL
TST-000172,WFR-073,DIE-0537,EQP-101,STN-02,TT,1.1939,1.1746,48.6336,107.7212,13.2696,4.1659,0.4662,2427.01,12.8688,0.8777,0.4376,2.7347,29.01,4.01,54.1005,0.12861,54.3136,25,153.41,3,PASS,NORMAL
TST-000173,WFR-074,DIE-1250,EQP-101,STN-03,SS,1.2029,1.1866,43.085,119.5794,13.2521,4.1037,0.4699,2340.03,13.2566,0.8398,0.4261,2.9974,27.11,2.11,54.0511,0.14384,54.28024,25,153.34,5,PASS,NORMAL
TST-000174,WFR-075,DIE-1913,EQP-104,STN-01,FS,1.1894,1.1672,45.5239,134.4081,12.8437,4.2527,0.4494,2448.19,12.4978,0.8468,0.3973,2.994,26.23,1.23,60.1944,0.15986,60.3467,25,152.46,5,PASS,NORMAL
TST-000175,WFR-076,DIE-2626,EQP-104,STN-04,FS,1.1957,1.176,43.5322,125.5965,13.0743,4.1203,0.4397,2531.86,12.1747,0.8645,0.4222,2.7595,26.56,1.56,53.2407,0.15018,53.29781,25,148.69,1,PASS,NORMAL
TST-000176,WFR-077,DIE-3339,EQP-105,STN-01,SS,1.2062,1.185,46.2865,155.0611,12.8086,3.9781,0.4658,2433.88,12.8798,0.9143,0.4068,2.6406,26.07,1.07,55.2884,0.18703,55.45482,25,147.44,4,PASS,NORMAL
TST-000177,WFR-078,DIE-4002,EQP-103,STN-04,SS,1.21,1.187,47.2908,112.819,11.382,4.2773,0.4618,2432.96,13.3446,0.8537,0.4115,2.2426,27.51,2.51,55.7497,0.13651,55.85838,25,148.7,1,PASS,NORMAL
TST-000178,WFR-079,DIE-4715,EQP-101,STN-01,SF,1.1836,1.1607,49.1942,120.7899,12.5507,4.3088,0.4402,2421.96,12.4184,0.8277,0.399,3.2694,29.76,4.76,64.8748,0.14297,65.08006,25,156.26,2,FAIL,POWER_ANOMALY
TST-000179,WFR-080,DIE-0428,EQP-103,STN-02,FS,1.202,1.1906,44.2918,104.0617,11.7934,4.0363,0.461,2542.09,12.1222,0.8101,0.41,2.8028,26.95,1.95,54.2828,0.12508,54.43432,25,147.27,5,PASS,NORMAL
TST-000180,WFR-081,DIE-1141,EQP-102,STN-04,TT,1.1817,1.1612,46.6928,157.3322,12.0456,4.0985,0.45,2384.71,12.5139,0.8977,0.4324,3.3619,27.22,2.22,51.2847,0.18592,51.42242,25,149.57,4,PASS,NORMAL
TST-000181,WFR-082,DIE-1804,EQP-104,STN-04,SF,1.1993,1.1805,46.393,137.246,12.6024,4.1967,0.4446,2472.3,12.4754,0.8466,0.4184,2.8573,26.34,1.34,54.4908,0.1646,54.66902,25,152.99,5,PASS,NORMAL
TST-000182,WFR-083,DIE-2517,EQP-102,STN-03,FF,1.1777,1.1553,42.5821,134.3106,12.5097,4.2713,0.4396,2629.57,11.9542,0.8582,0.4322,2.3992,26.5,1.5,53.3049,0.15818,53.47649,25,157.79,5,PASS,NORMAL
TST-000183,WFR-084,DIE-3230,EQP-102,STN-01,FS,1.1974,1.179,43.4919,123.8738,12.3104,4.4476,0.4412,2476.49,12.6219,0.8605,0.4164,2.6695,28.15,3.15,56.9113,0.14833,57.03515,25,151.47,2,PASS,NORMAL
TST-000184,WFR-085,DIE-3943,EQP-103,STN-01,TT,1.2052,1.1812,47.3008,116.0125,11.8898,3.9948,0.4517,2523.9,12.1038,0.8674,0.3992,2.8773,27.38,2.38,51.546,0.13982,51.54671,25,151.49,5,PASS,NORMAL
TST-000185,WFR-086,DIE-4606,EQP-102,STN-03,SS,1.2021,1.1795,46.3528,154.6013,12.9269,3.9371,0.4684,2199.82,17.8603,0.912,0.4021,-1.8818,27.01,2.01,51.4677,0.18585,51.6269,25,149.59,5,FAIL,TIMING_FAILURE
TST-000186,WFR-087,DIE-0319,EQP-101,STN-02,FS,1.2001,1.181,46.7791,126.8533,12.3204,4.0897,0.4359,2588.71,12.1388,0.8493,0.4186,2.4636,27.56,2.56,53.2281,0.15224,53.41619,25,150.27,1,PASS,NORMAL
TST-000187,WFR-088,DIE-1032,EQP-101,STN-01,TT,1.2077,1.1918,45.4406,119.9049,12.4479,4.163,0.4354,2621.95,11.7073,0.8169,0.4379,2.7316,27.13,2.13,57.0434,0.14481,57.15761,25,151.96,1,PASS,NORMAL
TST-000188,WFR-089,DIE-1745,EQP-104,STN-04,FF,1.1863,1.1778,46.3262,148.9556,11.994,4.3558,0.4484,2588.99,11.4425,0.907,0.4028,3.1005,26.75,1.75,54.1591,0.17671,54.33061,25,146.86,2,PASS,NORMAL
TST-000189,WFR-090,DIE-2408,EQP-102,STN-01,TT,1.1903,1.1684,45.1174,139.4722,13.2064,4.2249,0.4448,2463.06,12.3189,0.838,0.4429,3.0831,29.08,4.08,51.2822,0.16601,51.43944,25,149.39,4,PASS,NORMAL
TST-000190,WFR-091,DIE-3121,EQP-103,STN-02,SS,1.2036,1.1816,45.265,133.5368,14.2959,4.3093,0.5343,2089.48,15.611,0.7984,0.4054,2.7341,26.13,1.13,59.2537,0.16072,59.28276,25,151.14,3,FAIL,PROCESS_VARIATION
TST-000191,WFR-092,DIE-3834,EQP-105,STN-02,TT,1.1958,1.1798,42.5503,144.3471,11.7925,4.3678,0.48,2338.29,13.8253,0.835,0.4376,2.4462,27.05,2.05,54.4368,0.17261,54.60749,25,153.14,4,PASS,NORMAL
TST-000192,WFR-093,DIE-4547,EQP-103,STN-04,FF,1.2104,1.1837,46.7635,165.8703,12.1995,4.328,0.4273,2798.2,11.174,0.8241,0.3996,2.2968,27.21,2.21,55.9529,0.20077,56.15299,25,144.15,1,PASS,NORMAL
TST-000193,WFR-094,DIE-0210,EQP-102,STN-02,TT,1.2028,1.1837,45.6954,128.8589,12.8742,4.0691,0.4407,2542.12,12.1149,0.826,0.4313,2.794,26.98,1.98,55.9516,0.15499,56.17062,25,147.1,4,PASS,NORMAL
TST-000194,WFR-095,DIE-0923,EQP-103,STN-02,SS,1.1672,1.1531,45.3814,121.1005,13.1228,4.2869,0.4693,2210.69,13.9957,0.893,0.4137,3.2052,27.37,2.37,47.9641,0.14135,48.09169,25,156.27,4,PASS,NORMAL
TST-000195,WFR-096,DIE-1636,EQP-101,STN-01,FS,1.2047,1.1794,43.7229,150.483,12.128,4.0671,0.4634,2493.11,12.7534,0.8771,0.3891,2.4137,27.75,2.75,53.2058,0.18129,53.29548,25,156.61,2,PASS,NORMAL
TST-000196,WFR-097,DIE-2349,EQP-101,STN-01,SS,1.1998,1.1804,46.1365,120.9873,12.0772,4.1981,0.4507,2442.62,12.7909,0.8531,0.4296,2.7319,28.25,3.25,50.679,0.14516,50.79758,25,142,1,PASS,NORMAL
TST-000197,WFR-098,DIE-3012,EQP-103,STN-04,SS,1.1972,1.1818,45.4783,87.0081,12.5899,4.251,0.4855,2233.71,13.0568,0.8338,0.4303,4.0168,26.73,1.73,53.5457,0.10417,53.63599,25,148.8,1,PASS,NORMAL
TST-000198,WFR-099,DIE-3725,EQP-101,STN-02,SF,1.188,1.1651,42.9748,116.7294,12.985,3.9312,0.4427,2537.66,12.8564,0.8189,0.4274,2.0873,26.85,1.85,55.5388,0.13867,55.74124,25,151.79,2,PASS,NORMAL
TST-000199,WFR-100,DIE-4438,EQP-102,STN-03,TT,1.2064,1.1735,44.8757,103.9976,12.6655,4.1003,0.4237,2653.68,11.8433,0.8262,0.4118,2.4039,27.19,2.19,55.1901,0.12546,55.38937,25,152.9,2,PASS,NORMAL
TST-000200,WFR-001,DIE-0101,EQP-105,STN-03,TT,1.2093,1.1957,46.3346,111.6661,13.3946,4.3724,0.4661,2506.72,12.9979,0.8466,0.4294,2.1126,29.2,4.2,54.475,0.13504,54.64415,25,147.56,2,PASS,NORMAL
TST-000201,WFR-002,DIE-0814,EQP-104,STN-01,SS,1.2097,1.1868,45.7264,156.5896,12.8091,4.202,0.4396,2541.17,12.0379,0.8514,0.3897,2.8515,29.17,4.17,50.2332,0.18943,50.34705,25,146.85,1,PASS,NORMAL
TST-000202,WFR-003,DIE-1527,EQP-103,STN-03,TT,1.2025,1.1796,44.9766,121.4713,12.4563,4.143,0.4432,2521.99,11.9564,0.8653,0.4218,3.0388,28.72,3.72,49.2626,0.14607,49.36507,25,152.19,4,PASS,NORMAL
TST-000203,WFR-004,DIE-2240,EQP-105,STN-01,FS,1.1847,1.1778,43.2338,132.8593,12.7688,4.1229,0.4392,2429.47,12.2836,0.8813,0.3976,3.2996,27.83,2.83,54.6889,0.1574,54.80925,25,153.6,4,PASS,NORMAL
TST-000204,WFR-005,DIE-2903,EQP-104,STN-02,SF,1.2222,1.2021,44.9983,114.4744,12.517,4.1427,0.4385,2599.46,11.57,0.8515,0.4002,2.9663,27.3,2.3,53.2059,0.13991,53.36356,25,148.46,5,PASS,NORMAL
TST-000205,WFR-006,DIE-3616,EQP-102,STN-03,SS,1.1761,1.1532,44.8091,104.7327,11.9651,4.1643,0.4588,2308.52,13.6997,0.85,0.4401,2.7774,27.41,2.41,52.3505,0.12318,52.40343,25,153.53,1,PASS,NORMAL
