test_id,wafer_id,die_id,equipment_id,test_station,process_corner,supply_voltage,output_voltage,current,leakage_current,resistance,capacitance,threshold_voltage,frequency,propagation_delay,setup_time,hold_time,timing_margin,temperature,thermal_delta,dynamic_power,static_power,total_power,ambient_temperature,test_duration,test_cycle,result,defect_type
TST-000103,WFR-04,DIE-2240,EQP-104,STN-02,FF,1.2003,1.1817,46.5688,139.5865,12.8354,4.1622,0.4339,2742.99,11.2148,0.8858,0.4009,2.482,27.22,2.22,58.7552,0.16755,58.94329,25,146.39,4,PASS,NORMAL
TST-000104,WFR-05,DIE-2903,EQP-104,STN-03,FS,1.2141,1.2034,45.8836,144.0645,12.6806,4.3056,0.4509,2572.92,11.5613,0.8744,0.414,3.1108,27.9,2.9,55.4556,0.17491,55.58506,25,156.59,1,PASS,NORMAL
TST-000105,WFR-06,DIE-3616,EQP-101,STN-03,SS,1.2155,1.192,45.0759,121.7931,12.945,4.2788,0.4631,2448.22,12.8247,0.8764,0.4229,2.6373,26.73,1.73,51.8725,0.14804,52.00091,25,148.48,4,PASS,NORMAL
TST-000106,WFR-07,DIE-4329,EQP-104,STN-02,SF,1.1881,1.1628,45.8527,95.9285,11.9436,4.2097,0.4361,2547.68,12.2431,0.9089,0.4253,2.5486,26.85,1.85,51.9264,0.11397,52.05502,25,150.9,1,PASS,NORMAL
TST-000107,WFR-08,DIE-5042,EQP-105,STN-02,FF,1.2157,1.2,46.6236,137.0784,12.4609,4.1332,0.444,2750.89,11.633,0.8296,0.4317,2.0781,29.16,4.16,50.6964,0.16665,50.91696,25,146.79,5,PASS,NORMAL
TST-000108,WFR-09,DIE-0705,EQP-105,STN-02,FF,1.2095,1.1914,44.2977,117.2673,12.7939,4.1308,0.4487,2727.51,11.0876,0.8994,0.4297,2.6784,28.16,3.16,55.7122,0.14183,55.85381,25,144.82,3,PASS,NORMAL
TST-000109,WFR-10,DIE-1418,EQP-103,STN-03,FF,1.206,1.1796,46.4924,150.031,11.9335,4.1371,0.4425,2719.7,11.7096,0.847,0.393,2.1509,29.14,4.14,56.3285,0.18094,56.43091,25,146.84,3,PASS,NORMAL
TST-000110,WFR-11,DIE-2131,EQP-105,STN-01,SF,1.2001,1.1795,42.3941,138.4625,12.4975,4.054,0.4706,2424.74,12.6155,0.8602,0.4172,3.0209,27.08,2.08,50.0993,0.16617,50.29309,25,147.72,4,PASS,NORMAL
TST-000111,WFR-12,DIE-2844,EQP-105,STN-02,FF,1.1968,1.1814,44.4036,120.4895,12.4898,4.2707,0.4414,2725.93,11.3829,0.8553,0.4025,2.4357,26.75,1.75,55.6544,0.1442,55.74378,25,146.85,2,PASS,NORMAL
TST-000112,WFR-13,DIE-3507,EQP-102,STN-04,FF,1.1987,1.1684,43.5279,108.6672,12.6356,4.1609,0.4573,2627.68,11.3709,0.8306,0.4231,3.0211,26.63,1.63,58.628,0.13026,58.68419,25,150.96,3,PASS,NORMAL
TST-000113,WFR-14,DIE-4220,EQP-105,STN-03,FF,1.1963,1.1823,51.103,219.1084,13.1774,4.1068,0.4298,2688.9,11.5789,0.8381,0.423,2.459,29.82,4.82,54.2682,0.26212,54.54296,25,155.99,4,FAIL,HIGH_LEAKAGE
TST-000114,WFR-15,DIE-4933,EQP-104,STN-04,TT,1.2097,1.1844,46.8941,120.5961,12.5561,4.2131,0.4682,2511.13,12.2672,0.9,0.4271,2.7619,27.9,2.9,57.5465,0.14589,57.72453,25,144.75,4,PASS,NORMAL
TST-000115,WFR-16,DIE-0646,EQP-105,STN-03,TT,1.2207,1.202,47.659,127.9779,13.1923,4.4015,0.4606,2253.96,17.4306,0.986,0.446,-2.132,27.86,2.86,54.3105,0.15622,54.4745,25,148.25,5,FAIL,TIMING_FAILURE
TST-000116,WFR-17,DIE-1309,EQP-102,STN-03,TT,1.1947,1.1777,44.8277,154.101,12.1346,4.2982,0.4636,2435.67,12.8806,0.8299,0.4182,2.7121,27.56,2.56,52.6675,0.1841,52.80366,25,145.52,2,PASS,NORMAL
TST-000117,WFR-18,DIE-2022,EQP-101,STN-02,FF,1.2216,1.1981,45.2261,124.233,12.4392,3.9422,0.4592,2700.3,11.258,0.8115,0.4347,2.7437,28.45,3.45,58.1143,0.15176,58.31706,25,152.56,2,PASS,NORMAL
TST-000118,WFR-19,DIE-2735,EQP-101,STN-03,FS,1.1845,1.166,44.1054,112.9758,12.5127,4.1895,0.4576,2493.17,12.614,0.8559,0.4058,2.5739,28.61,3.61,52.5065,0.13382,52.6525,25,148.05,5,PASS,NORMAL
TST-000119,WFR-20,DIE-3448,EQP-104,STN-04,SF,1.1771,1.151,44.7415,121.8241,12.3158,4.1201,0.431,2476.79,12.9373,0.8083,0.4115,2.4043,28.92,3.92,51.5257,0.1434,51.65159,25,145.99,5,PASS,NORMAL
TST-000120,WFR-01,DIE-4111,EQP-104,STN-04,TT,1.1958,1.175,45.8078,135.7139,12.4161,4.1936,0.4487,2515.05,12.0815,0.8355,0.4288,2.9873,29.76,4.76,50.4288,0.16229,50.56269,25,146.05,5,PASS,NORMAL
TST-000121,WFR-02,DIE-4824,EQP-104,STN-03,TT,1.1996,1.1676,43.0586,106.7904,11.9134,4.1838,0.4641,2415.68,13.1011,0.7826,0.426,2.6748,28.09,3.09,55.1288,0.12811,55.19691,25,144.9,2,PASS,NORMAL
TST-000122,WFR-03,DIE-0537,EQP-104,STN-03,FF,1.2139,1.2023,42.3151,139.9261,12.504,4.457,0.463,2657.43,11.6456,0.8933,0.3976,2.5132,26.83,1.83,55.5254,0.16986,55.66616,25,150.08,5,PASS,NORMAL
TST-000123,WFR-04,DIE-1250,EQP-102,STN-01,FF,1.1806,1.1605,42.2885,159.1519,12.854,4.5565,0.4714,2438.41,12.6053,0.8473,0.4332,2.9515,27.05,2.05,53.4605,0.18789,53.74587,25,155.89,3,FAIL,PROCESS_VARIATION
TST-000124,WFR-05,DIE-1913,EQP-102,STN-04,TT,1.1894,1.1627,43.3386,135.1898,12.2442,4.3231,0.4611,2424.82,12.4866,0.8771,0.4063,3.1324,27.09,2.09,48.4902,0.16079,48.70963,25,154.78,1,PASS,NORMAL
TST-000125,WFR-06,DIE-2626,EQP-104,STN-01,FF,1.2266,1.2018,43.5258,158.0842,12.5412,4.0497,0.4253,2848.94,10.444,0.8193,0.3907,2.777,28.39,3.39,57.6808,0.19391,57.86984,25,156.36,5,PASS,NORMAL
TST-000126,WFR-07,DIE-3339,EQP-101,STN-04,TT,1.2064,1.19,45.7599,153.2141,11.468,4.1641,0.4425,2608.58,12.1734,0.8619,0.4298,2.2987,27.02,2.02,53.8609,0.18484,54.03677,25,151.64,5,PASS,NORMAL
TST-000127,WFR-08,DIE-4002,EQP-101,STN-01,SS,1.2139,1.201,45.1453,155.5105,11.7795,4.2119,0.4593,2381.09,12.723,0.828,0.4179,3.248,27.64,2.64,55.7086,0.18877,55.8714,25,151.44,1,PASS,NORMAL
TST-000128,WFR-09,DIE-4715,EQP-101,STN-04,TT,1.1791,1.1551,44.0352,123.1751,12.8627,4.4492,0.4352,2446.07,12.2595,0.8502,0.4054,3.2431,25.82,0.82,49.9029,0.14524,50.08993,25,147.82,4,PASS,NORMAL
TST-000129,WFR-10,DIE-0428,EQP-105,STN-04,FF,1.182,1.1662,45.0818,163.7686,13.8893,4.5845,0.5107,2297.77,13.8546,0.8324,0.4239,2.7212,26.85,1.85,54.0874,0.19357,54.26598,25,148.76,3,FAIL,PROCESS_VARIATION
TST-000130,WFR-11,DIE-1141,EQP-103,STN-04,TT,1.1846,1.1691,46.1845,95.1883,12.7987,4.0555,0.4608,2381.01,13.2856,0.8003,0.4119,2.7137,25.51,0.51,50.1859,0.11276,50.28289,25,145.43,5,PASS,NORMAL
TST-000131,WFR-12,DIE-1804,EQP-102,STN-01,SF,1.2206,1.2025,47.501,96.3461,12.1715,4.337,0.4738,2529.7,12.2834,0.8202,0.4336,2.7086,27.05,2.05,56.8322,0.1176,56.94142,25,149.3,5,PASS,NORMAL
TST-000132,WFR-13,DIE-2517,EQP-101,STN-04,FS,1.2027,1.1885,44.5458,113.0684,11.8715,4.1658,0.4436,2568.01,12.2891,0.8287,0.4142,2.4585,27.82,2.82,56.5036,0.13599,56.65258,25,152.22,1,PASS,NORMAL
TST-000133,WFR-14,DIE-3230,EQP-104,STN-04,FS,1.1849,1.1599,44.0082,149.3708,12.9172,4.2454,0.4529,2471.86,12.8303,0.8545,0.406,2.4973,27.47,2.47,51.2241,0.17699,51.39942,25,152.32,4,PASS,NORMAL
TST-000134,WFR-15,DIE-3943,EQP-102,STN-01,TT,1.2024,1.184,44.7651,111.6322,12.2572,4.2847,0.4409,2447.37,12.8849,0.8388,0.424,2.6204,28.62,3.62,57.1809,0.13423,57.2379,25,151.54,3,PASS,NORMAL
TST-000135,WFR-16,DIE-4606,EQP-104,STN-02,SF,1.2165,1.1964,48.0817,105.8417,12.3596,4.1209,0.4629,2540.18,12.3489,0.8323,0.431,2.5657,51.99,26.99,56.1405,0.12876,56.24247,25,150.83,3,FAIL,THERMAL_ANOMALY
TST-000136,WFR-17,DIE-0319,EQP-105,STN-01,TT,1.2031,1.1802,44.7875,112.3997,12.3876,4.0779,0.4678,2360.74,13.0748,0.849,0.4032,3.02,27.24,2.24,53.9184,0.13523,54.11618,25,148.13,2,PASS,NORMAL
TST-000137,WFR-18,DIE-1032,EQP-103,STN-01,FF,1.1962,1.1782,43.584,151.2127,12.4098,4.2395,0.4437,2722.47,12.3155,0.8562,0.4247,1.5208,27.08,2.08,53.5389,0.18088,53.69557,25,148.86,3,PASS,NORMAL
TST-000138,WFR-19,DIE-1745,EQP-101,STN-03,FS,1.2133,1.2042,46.4828,131.1809,12.6443,4.1504,0.454,2515.96,12.651,0.8058,0.4058,2.4417,26.63,1.63,52.788,0.15916,52.82725,25,151.84,1,PASS,NORMAL
TST-000139,WFR-20,DIE-2408,EQP-102,STN-01,SS,1.2007,1.1761,44.496,139.2132,12.7527,4.0948,0.4746,2369.5,13.371,0.8526,0.4207,2.6576,28.5,3.5,50.7545,0.16715,50.94205,25,155.14,3,PASS,NORMAL
TST-000140,WFR-01,DIE-3121,EQP-104,STN-01,TT,1.1983,1.186,46.1386,117.5816,12.1007,4.3915,0.4568,2507.53,12.8737,0.8703,0.4303,2.208,29.04,4.04,51.219,0.1409,51.30825,25,145.23,3,PASS,NORMAL
TST-000141,WFR-02,DIE-3834,EQP-104,STN-02,SF,1.2084,1.1918,47.4009,123.2587,12.7412,4.2878,0.4515,2505.3,11.7999,0.816,0.4429,3.3503,28.24,3.24,51.8226,0.14895,51.96648,25,156.33,1,PASS,NORMAL
TST-000142,WFR-03,DIE-4547,EQP-102,STN-04,TT,1.1788,1.1648,43.9562,144.1105,12.7954,4.2201,0.4441,2496.77,12.7766,0.796,0.4345,2.4481,28.07,3.07,52.8423,0.16988,52.96056,25,141.42,4,PASS,NORMAL
TST-000143,WFR-04,DIE-0210,EQP-103,STN-04,FF,1.1981,1.1738,45.6304,154.5392,12.8031,4.1641,0.4622,2622.86,11.7903,0.8595,0.4466,2.6007,27.46,2.46,51.1027,0.18515,51.36065,25,154.3,2,PASS,NORMAL
TST-000144,WFR-05,DIE-0923,EQP-105,STN-02,FF,1.1864,1.1707,45.1834,115.65,12.8377,4.0583,0.46,2500.42,11.9902,0.8759,0.4389,3.1312,27.89,2.89,51.9335,0.13721,52.02362,25,158.12,1,PASS,NORMAL
TST-000145,WFR-06,DIE-1636,EQP-105,STN-01,SS,1.2211,1.207,45.7853,121.6263,12.5718,4.2886,0.472,2400.38,13.0326,0.8218,0.4167,2.8096,27.6,2.6,52.4715,0.14852,52.57457,25,140.15,4,PASS,NORMAL
TST-000146,WFR-07,DIE-2349,EQP-104,STN-03,SS,1.201,1.1795,44.6935,138.388,13.2884,4.1387,0.4854,2340.87,14.118,0.846,0.4167,2.1237,28.57,3.57,49.3537,0.1662,49.52622,25,153.34,3,PASS,NORMAL
TST-000147,WFR-08,DIE-3012,EQP-101,STN-04,FF,1.2095,1.1852,44.8183,130.6368,12.9755,4.0682,0.4499,2651.87,11.5376,0.8573,0.4136,2.6888,26.51,1.51,58.236,0.15801,58.42714,25,149.67,2,PASS,NORMAL
TST-000148,WFR-09,DIE-3725,EQP-105,STN-04,SF,1.1845,1.165,45.7091,117.4235,12.7282,4.2154,0.428,2493.42,12.3245,0.8165,0.4103,2.9012,27.94,2.94,54.6023,0.13909,54.75447,25,149.2,3,PASS,NORMAL
TST-000149,WFR-10,DIE-4438,EQP-101,STN-03,SF,1.1992,1.1779,44.2678,127.424,12.8211,4.3511,0.448,2512.16,12.2382,0.8121,0.448,2.8723,25.94,0.94,56.2603,0.15281,56.3629,25,149.23,1,PASS,NORMAL
TST-000150,WFR-11,DIE-0101,EQP-104,STN-03,FF,1.21,1.1949,47.1733,156.7012,11.7974,4.0662,0.4342,2689.69,11.3651,0.8602,0.4331,2.6463,26.61,1.61,56.8103,0.18961,57.02031,25,148.57,1,PASS,NORMAL
TST-000151,WFR-12,DIE-0814,EQP-103,STN-04,TT,1.183,1.1673,43.0926,131.1388,13.1886,4.3013,0.4388,2471.85,12.4425,0.8279,0.4358,2.9118,29.13,4.13,54.0466,0.15514,54.1985,25,149.11,5,PASS,NORMAL
TST-000152,WFR-13,DIE-1527,EQP-103,STN-02,FF,1.1939,1.1806,46.807,147.975,12.4901,4.1283,0.4605,2508.53,12.1481,0.8383,0.4243,2.9592,27.68,2.68,51.765,0.17667,51.97335,25,143.29,1,PASS,NORMAL
TST-000153,WFR-14,DIE-2240,EQP-101,STN-04,FF,1.1653,1.1409,44.7083,114.7644,11.6354,4.4213,0.4697,2423.89,12.5719,0.8764,0.4146,3.0541,27.12,2.12,52.7462,0.13373,52.95589,25,152.74,1,PASS,NORMAL
TST-000154,WFR-15,DIE-2903,EQP-102,STN-03,FF,1.1834,1.1621,43.2459,115.8082,12.0554,4.2658,0.4533,2562.78,11.8947,0.7866,0.3957,2.9268,27.11,2.11,51.31,0.13705,51.45126,25,146.81,4,PASS,NORMAL
TST-000155,WFR-16,DIE-3616,EQP-104,STN-02,TT,1.2091,1.1858,46.4249,120.5601,12.8115,4.408,0.4421,2613.78,12.5771,0.8293,0.4259,1.8971,27.56,2.56,54.8198,0.14577,55.06198,25,145.25,3,PASS,NORMAL
TST-000156,WFR-17,DIE-4329,EQP-103,STN-04,FF,1.2128,1.1887,44.9338,138.5752,12.7504,3.9742,0.4463,2737.02,11.9019,0.853,0.4053,1.8595,27.03,2.03,52.2529,0.16806,52.42706,25,147.21,3,PASS,NORMAL
TST-000157,WFR-18,DIE-5042,EQP-103,STN-03,FS,1.1917,1.1713,45.3663,124.4912,12.3926,4.0786,0.4676,2402.38,13.4144,0.862,0.4215,2.3738,28.27,3.27,55.5906,0.14836,55.7717,25,146.02,3,PASS,NORMAL
TST-000158,WFR-19,DIE-0705,EQP-102,STN-02,SS,1.2073,1.1922,44.87,118.38,12.0331,4.0504,0.4511,2381.02,12.6295,0.8934,0.3883,3.2766,28.12,3.12,56.5806,0.14292,56.84047,25,148.67,2,PASS,NORMAL
TST-000159,WFR-20,DIE-1418,EQP-101,STN-03,FF,1.2079,1.1967,45.2579,160.2432,12.408,4.1579,0.4314,2839.53,10.3389,0.8087,0.4203,2.9392,26.53,1.53,56.8322,0.19356,57.1381,25,149.2,1,PASS,NORMAL
TST-000160,WFR-01,DIE-2131,EQP-105,STN-03,FS,1.1931,1.1686,43.5452,133.0386,12.4716,4.1471,0.4542,2426.13,12.8943,0.833,0.3873,2.7599,26.42,1.42,54.1831,0.15873,54.33392,25,149.79,2,PASS,NORMAL
TST-000161,WFR-02,DIE-2844,EQP-102,STN-03,FS,1.1944,1.1772,42.1921,150.4652,12.3016,4.1548,0.4442,2541.75,11.846,0.8956,0.4256,2.9956,27.18,2.18,53.2744,0.17972,53.44021,25,152.03,4,PASS,NORMAL
TST-000162,WFR-03,DIE-3507,EQP-103,STN-01,FS,1.1848,1.1613,44.9089,150.6671,12.1708,4.1727,0.455,2422.97,12.4022,0.8369,0.3922,3.2696,26.88,1.88,53.2357,0.17851,53.45539,25,147.63,3,PASS,NORMAL
TST-000163,WFR-04,DIE-4220,EQP-105,STN-01,FS,1.2358,1.2151,47.9045,158.5759,12.5787,4.0201,0.4338,2742.52,11.4616,0.8628,0.3983,2.2607,29,4,59.5432,0.19597,59.70166,25,142.16,3,PASS,NORMAL
TST-000164,WFR-05,DIE-4933,EQP-101,STN-01,FF,1.1754,1.1564,43.5641,138.5655,12.3508,4.1559,0.4397,2631.06,12.3061,0.8143,0.4278,2.0826,27.18,2.18,52.154,0.16287,52.32413,25,143.88,4,PASS,NORMAL
TST-000165,WFR-06,DIE-0646,EQP-102,STN-04,FS,1.2114,1.1855,41.6235,133.9903,11.7982,4.4948,0.4427,2531.86,12.0653,0.8033,0.4229,2.9301,27.12,2.12,53.8994,0.16232,54.04197,25,147.81,2,PASS,NORMAL
TST-000166,WFR-07,DIE-1309,EQP-104,STN-01,SS,1.2213,1.2115,50.843,212.9437,12.1404,4.2753,0.4855,2356.11,13.2213,0.8441,0.4246,2.9117,32.23,7.23,54.312,0.26007,54.49445,25,156.46,2,FAIL,HIGH_LEAKAGE
TST-000167,WFR-08,DIE-2022,EQP-103,STN-01,SS,1.1826,1.1645,46.1702,143.7116,12.2793,4.1988,0.4602,2300.64,13.3928,0.8042,0.422,3.1895,29.57,4.57,49.4986,0.16995,49.5919,25,153.71,3,PASS,NORMAL
TST-000168,WFR-09,DIE-2735,EQP-102,STN-02,FF,1.1979,1.1823,45.0319,139.8247,12.3303,4.1397,0.4452,2742.99,11.796,0.7443,0.4207,2.0423,27.48,2.48,54.105,0.1675,54.23059,25,147.3,1,PASS,NORMAL
TST-000169,WFR-10,DIE-3448,EQP-104,STN-01,SS,1.1043,1.0885,43.3828,102.8476,12.3548,4.2388,0.4789,2064.93,15.0951,0.7936,0.411,3.4824,27.62,2.62,51.7436,0.11357,51.87871,25,151.04,5,FAIL,LOW_VOLTAGE
TST-000170,WFR-11,DIE-4111,EQP-102,STN-01,SF,1.2147,1.1953,45.8054,242.7789,12.6204,4.1093,0.4292,2664.74,11.6642,0.8263,0.4118,2.5203,32.85,7.85,55.6439,0.2949,55.8799,25,154.07,1,FAIL,HIGH_LEAKAGE
TST-000171,WFR-12,DIE-4824,EQP-102,STN-01,FS,1.1809,1.1306,46.2377,121.2306,13.3095,4.2099,0.4659,2372.13,12.9793,0.8724,0.3942,3.0108,27.96,2.96,53.0752,0.14316,53.21675,25,150.62,2,FAIL,EQUIPMENT_DRIFT
TST-000172,WFR-13,DIE-0537,EQP-101,STN-02,TT,1.2088,1.1914,44.6485,139.5193,12.6121,4.0219,0.4605,2469.84,12.5446,0.893,0.4371,2.7578,28.08,3.08,54.5661,0.16865,54.70181,25,150.67,5,PASS,NORMAL
TST-000173,WFR-14,DIE-1250,EQP-103,STN-03,TT,1.1751,1.1247,42.8592,125.6758,12.5547,4.2902,0.4472,2418.45,13.079,0.8611,0.4034,2.5994,27.23,2.23,52.3648,0.14768,52.48011,25,154.07,4,FAIL,EQUIPMENT_DRIFT
TST-000174,WFR-15,DIE-1913,EQP-104,STN-03,FS,1.1924,1.1684,46.83,151.0254,12.3156,4.1074,0.4383,2509.01,12.0785,0.9067,0.3908,2.9573,28.5,3.5,52.192,0.18008,52.31703,25,152.33,1,PASS,NORMAL
TST-000175,WFR-16,DIE-2626,EQP-101,STN-03,FF,1.2094,1.1884,46.7412,157.5565,12.8495,4.2645,0.4439,2748.48,11.7452,0.8079,0.442,2.0004,25.7,0.7,53.2238,0.19055,53.39557,25,150.95,4,PASS,NORMAL
TST-000176,WFR-17,DIE-3339,EQP-105,STN-01,FS,1.1747,1.1626,44.6309,129.3246,12.5409,4.3564,0.4431,2506.95,13.0919,0.8781,0.4324,1.9856,27.55,2.55,50.5626,0.15192,50.75203,25,147.47,5,PASS,NORMAL
TST-000177,WFR-18,DIE-4002,EQP-101,STN-01,SF,1.1987,1.1774,43.726,154.8499,12.2588,4.3292,0.4502,2502.99,12.0198,0.8747,0.4241,3.0864,27.29,2.29,52.9233,0.18562,53.15435,25,149.6,1,PASS,NORMAL
TST-000178,WFR-19,DIE-4715,EQP-105,STN-02,TT,1.2164,1.2044,46.8797,101.4208,12.2772,4.1232,0.458,2539.92,11.9144,0.8499,0.3982,2.9842,26.9,1.9,54.3435,0.12337,54.46603,25,153.86,2,PASS,NORMAL
TST-000179,WFR-20,DIE-0428,EQP-103,STN-02,TT,1.1972,1.1806,44.1139,116.5131,12.3164,4.1239,0.4576,2372.54,12.8529,0.8485,0.4072,3.1582,27.24,2.24,55.5933,0.13949,55.75373,25,141.02,3,PASS,NORMAL
TST-000180,WFR-01,DIE-1141,EQP-101,STN-01,SF,1.2182,1.1986,44.5722,127.4538,11.7789,4.2827,0.4697,2475.47,12.1802,0.87,0.4208,3.1083,28.87,3.87,54.8381,0.15526,54.95102,25,151.38,1,PASS,NORMAL
TST-000181,WFR-02,DIE-1804,EQP-104,STN-03,FS,1.2161,1.2005,47.1247,137.5818,12.1401,4.304,0.4555,2494.98,12.4029,0.844,0.4311,2.7853,27.26,2.26,56.6363,0.16731,56.80651,25,150.94,4,PASS,NORMAL
TST-000182,WFR-03,DIE-2517,EQP-103,STN-02,FF,1.2035,1.1792,42.7389,134.5195,12.7909,4.2453,0.454,2589.21,11.7451,0.8657,0.4096,2.8379,26.76,1.76,55.4405,0.16189,55.70699,25,154.76,4,PASS,NORMAL
TST-000183,WFR-04,DIE-3230,EQP-103,STN-03,FF,1.2105,1.1821,47.182,129.1028,13.2954,4.4399,0.4703,2512.33,11.9072,0.8614,0.4476,3.1529,27.97,2.97,56.5966,0.15628,56.74904,25,144.25,4,FAIL,PROCESS_VARIATION
TST-000184,WFR-05,DIE-3943,EQP-103,STN-04,TT,1.183,1.1625,45.4232,136.2562,12.3158,4.2105,0.4479,2462.96,12.7122,0.8271,0.438,2.7013,28.28,3.28,54.3797,0.16119,54.55962,25,150.49,1,PASS,NORMAL
TST-000185,WFR-06,DIE-4606,EQP-104,STN-03,SF,1.0094,0.9927,45.9279,135.0355,12.6317,4.1551,0.4544,2154.23,14.6218,0.8294,0.4349,3.1169,28.06,3.06,49.7878,0.1363,49.9397,25,149.15,3,FAIL,LOW_VOLTAGE
TST-000186,WFR-07,DIE-0319,EQP-105,STN-04,FS,1.2207,1.1926,43.2799,122.8157,12.078,3.9379,0.4633,2540.34,12.0237,0.8259,0.4295,2.8963,27.25,2.25,53.1707,0.14992,53.3481,25,152.83,5,PASS,NORMAL
TST-000187,WFR-08,DIE-1032,EQP-105,STN-04,FS,1.2119,1.2005,45.806,129.1464,12.5948,4.2428,0.438,2626.37,12.7275,0.8829,0.4307,1.6197,28.97,3.97,55.5972,0.15651,55.78468,25,146.13,2,PASS,NORMAL
TST-000188,WFR-09,DIE-1745,EQP-104,STN-01,TT,1.2169,1.2021,48.8725,119.3938,12.5975,4.2284,0.4408,2589.13,12.3716,0.8593,0.4155,2.2183,28.19,3.19,52.4516,0.14529,52.54421,25,146.03,5,PASS,NORMAL
TST-000189,WFR-10,DIE-2408,EQP-103,STN-03,FF,1.218,1.2029,44.7186,155.129,12.7753,4.3249,0.4496,2752.4,11.1473,0.8313,0.4222,2.5542,26.77,1.77,55.3147,0.18895,55.44795,25,153.43,3,PASS,NORMAL
TST-000190,WFR-11,DIE-3121,EQP-101,STN-02,SF,1.1853,1.1656,44.3361,118.5993,12.3456,4.3875,0.4494,2420.76,12.7325,0.8326,0.4224,2.9586,26.75,1.75,54.4089,0.14058,54.64948,25,150.84,1,PASS,NORMAL
TST-000191,WFR-12,DIE-3834,EQP-102,STN-04,TT,1.1961,1.1722,44.4787,159.984,12.0237,4.094,0.4501,2476.56,12.2925,0.8358,0.4174,3.0231,28.29,3.29,55.6758,0.19136,55.95445,25,147.4,4,PASS,NORMAL
TST-000192,WFR-13,DIE-4547,EQP-102,STN-03,SF,1.2249,1.2046,43.5071,135.2604,12.9516,4.4012,0.4419,2622.34,11.8384,0.8041,0.4084,2.6111,27.67,2.67,53.9684,0.16568,54.12795,25,152.49,5,PASS,NORMAL
TST-000193,WFR-14,DIE-0210,EQP-105,STN-02,SF,1.2084,1.1926,46.2007,102.8965,11.9597,4.0743,0.4442,2511.71,11.9699,0.8436,0.4072,3.1119,27.24,2.24,55.2182,0.12434,55.33914,25,153.71,1,PASS,NORMAL
TST-000194,WFR-15,DIE-0923,EQP-101,STN-01,FF,1.1932,1.1692,46.2612,126.5503,12.7306,4.2168,0.4508,2682.52,11.8386,0.8372,0.4107,2.2356,27.6,2.6,48.3887,0.151,48.62705,25,152.04,4,PASS,NORMAL
TST-000195,WFR-16,DIE-1636,EQP-103,STN-02,SS,1.2014,1.1837,43.7786,111.1223,12.6312,4.2068,0.468,2355.38,13.3362,0.8282,0.4098,2.818,27.73,2.73,56.3764,0.1335,56.6577,25,151.43,3,PASS,NORMAL
TST-000196,WFR-17,DIE-2349,EQP-101,STN-01,TT,1.186,1.1634,43.5459,110.9041,13.0834,4.0113,0.4648,2337.2,12.5472,0.8548,0.4275,3.7125,26.95,1.95,50.9411,0.13153,51.05503,25,147.46,1,PASS,NORMAL
TST-000197,WFR-18,DIE-3012,EQP-104,STN-02,SS,1.1867,1.1641,44.7872,122.7935,12.0791,4.1558,0.4622,2287.29,13.468,0.8593,0.3972,3.1606,28.06,3.06,53.6889,0.14572,53.8914,25,153.98,4,PASS,NORMAL
TST-000198,WFR-19,DIE-3725,EQP-102,STN-02,SF,1.2021,1.178,44.7719,150.0977,12.2609,4.3388,0.46,2471.83,13.048,0.8426,0.4025,2.2917,28,3,54.4665,0.18043,54.68816,25,151.16,3,PASS,NORMAL
TST-000199,WFR-20,DIE-4438,EQP-105,STN-04,FF,1.237,1.2184,49.0137,133.196,12.2893,4.2151,0.4527,2783.6,11.4024,0.8726,0.4129,2.0949,28.98,3.98,52.7772,0.16476,52.86867,25,150.87,1,PASS,NORMAL
TST-000200,WFR-01,DIE-0101,EQP-103,STN-01,FS,1.1984,1.1746,44.65,164.876,12.2955,4.169,0.4595,2434.48,12.5774,0.8482,0.3882,3.005,28.38,3.38,53.0962,0.19759,53.25508,25,148.84,5,PASS,NORMAL
TST-000201,WFR-02,DIE-0814,EQP-101,STN-04,FF,1.1939,1.1698,49.6604,120.7664,12.0899,4.1128,0.445,2655.72,12.1307,0.8466,0.4368,2.0845,45.49,20.49,54.3207,0.14418,54.35239,25,152.33,3,FAIL,THERMAL_ANOMALY
TST-000202,WFR-03,DIE-1527,EQP-105,STN-01,SF,1.2007,1.1749,45.8014,151.9959,12.8141,4.151,0.4577,2537.81,12.9423,0.8398,0.3873,1.9795,28.08,3.08,56.3161,0.1825,56.49545,25,145.68,2,PASS,NORMAL
TST-000203,WFR-04,DIE-2240,EQP-105,STN-04,FF,1.2065,1.1918,47.2398,129.745,13.2095,4.1004,0.4392,2714.35,11.3247,0.8389,0.3945,2.5729,27.87,2.87,55.3696,0.15654,55.4935,25,154.03,3,PASS,NORMAL
TST-000204,WFR-05,DIE-2903,EQP-101,STN-04,TT,1.2154,1.1971,47.0363,127.9995,12.4826,4.0752,0.4591,2505.98,12.1622,0.8752,0.4242,2.9244,27.65,2.65,52.8463,0.15557,53.05617,25,155.89,5,PASS,NORMAL
TST-000205,WFR-06,DIE-3616,EQP-101,STN-03,FF,1.2048,1.1907,43.0393,133.7116,12.4044,4.062,0.4657,2627.45,11.4558,0.8202,0.4379,2.9479,28.61,3.61,50.5842,0.1611,50.64914,25,152.38,3,PASS,NORMAL
