test_id,lot_id,wafer_id,die_id,equipment_id,test_station,test_cycle,burn_in_hour,die_row,die_col,r_norm,supply_voltage,output_voltage,current,leakage_current,resistance,capacitance,threshold_voltage,frequency,propagation_delay,setup_time,hold_time,timing_margin,temperature,dynamic_power,total_power,test_duration,voltage_headroom,voltage_utilization,leakage_fraction,power_per_current,normalized_timing_margin,frequency_delay_product,thermal_delta,effective_drive_current,rc_delay,timing_slack,dynamic_power_per_freq,leakage_temperature_interaction,result,defect_type,is_anomaly,is_unknown_anomaly,is_borderline,is_latent,dataset_version,generator_version,source_type
TST-0000056,LOT-016,WFR-016-03,DIE-R25C55,EQP-107,STN-01,1,0.0,-5,25,0.8498,1.1985,1.1862,48.4667,116.8823,12.1624,4.1039,0.4849,2616.74,13.0408,0.7883,0.4278,1.5108,28.22,53.8967,54.0763,150.7,0.7136,0.404589,0.002412,1.112036,0.115852,34.124383,3.22,48.349818,0.049913,0.2947,0.020597,3.298419,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000057,LOT-017,WFR-017-03,DIE-R32C08,EQP-101,STN-02,1,0.0,2,-22,0.7364,1.1892,1.1653,46.0471,101.3807,13.0868,4.2196,0.4273,2612.18,12.3609,0.8506,0.3977,1.802,29.03,58.8169,58.9137,147.5,0.7619,0.359317,0.002202,1.27732,0.145782,32.288896,4.03,45.945719,0.055221,0.5537,0.022516,2.943082,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000058,LOT-018,WFR-018-03,DIE-R39C21,EQP-102,STN-03,1,0.0,9,-9,0.4243,1.1989,1.1854,48.6198,118.7232,13.274,4.3612,0.4152,2907.4,11.6271,0.8782,0.437,1.4377,30.84,61.3582,61.5601,153.71,0.7837,0.346317,0.002442,1.262,0.123651,33.804631,5.84,48.501077,0.057891,0.1225,0.021104,3.661423,PASS,NORMAL,0,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000059,LOT-019,WFR-019-03,DIE-R46C34,EQP-103,STN-04,1,0.0,16,4,0.5497,1.2063,1.1506,37.724,124.4529,12.8643,4.0601,0.4785,2104.6,12.9017,0.8558,0.4211,5.368,27.43,44.462,44.6534,142.8,0.7278,0.396667,0.003299,1.178613,0.416069,27.152918,2.43,37.599547,0.05223,4.0911,0.021126,3.413743,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000060,LOT-020,WFR-020-03,DIE-R53C47,EQP-104,STN-01,1,0.0,23,17,0.9534,1.2038,1.1796,53.3242,156.2613,11.5503,4.259,0.4454,2814.79,11.7271,0.798,0.4218,1.5864,29.41,60.2881,60.4039,149.57,0.7584,0.369995,0.00293,1.130595,0.135276,33.009324,4.41,53.167939,0.049193,0.3666,0.021418,4.595645,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000061,LOT-001,WFR-001-04,DIE-R00C00,EQP-105,STN-02,1,0.0,-30,-30,1.0,1.1907,1.186,39.686,171.6591,11.777,4.1622,0.5125,2122.32,13.8693,0.895,0.4179,4.2927,28.33,46.457,46.7766,153.07,0.6782,0.430419,0.004325,1.170614,0.309511,29.435093,3.33,39.514341,0.049018,2.9798,0.02189,4.863102,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000062,LOT-002,WFR-002-04,DIE-R07C13,EQP-106,STN-03,1,0.0,-23,-17,0.9534,1.16,1.1515,52.1205,189.9767,12.7874,4.012,0.4513,2839.77,13.1697,0.8519,0.3906,0.2343,29.03,64.5879,64.7229,146.36,0.7087,0.389052,0.003645,1.239203,0.017791,37.398919,4.03,51.930523,0.051303,-1.0082,0.022744,5.515024,FAIL,LOW_VOLTAGE,1,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000063,LOT-003,WFR-003-04,DIE-R14C26,EQP-107,STN-04,1,0.0,-16,-4,0.5497,1.2004,1.1871,44.4026,168.1363,13.0934,4.336,0.4485,2442.35,12.0022,0.8576,0.4048,3.6015,41.37,52.9761,53.1311,143.84,0.7519,0.373625,0.003787,1.193086,0.30007,29.313573,16.37,44.234464,0.056773,2.3391,0.021691,6.955799,PASS,THERMAL_ANOMALY,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000064,LOT-004,WFR-004-04,DIE-R21C39,EQP-101,STN-01,1,0.0,-9,9,0.4243,1.2008,1.1721,40.9466,108.4239,11.4088,4.1136,0.4633,2174.41,12.1666,0.7916,0.4291,5.1311,29.77,46.6048,46.7088,146.49,0.7375,0.385826,0.002648,1.138185,0.421737,26.455177,4.77,40.838176,0.046931,3.9104,0.021433,3.22778,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000065,LOT-005,WFR-005-04,DIE-R28C52,EQP-102,STN-02,1,0.0,-2,22,0.7364,1.1756,1.1665,41.3044,127.7447,13.3491,4.2187,0.4492,2217.06,12.4211,0.8327,0.4286,4.3325,28.69,48.9082,49.0443,151.29,0.7264,0.382103,0.003093,1.184092,0.348802,27.538324,3.69,41.176655,0.056316,3.0712,0.02206,3.664995,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000066,LOT-006,WFR-006-04,DIE-R35C05,EQP-103,STN-03,1,0.0,5,-25,0.8498,1.2028,1.1345,38.224,150.7755,13.8646,4.1605,0.5016,2045.56,13.4068,0.8128,0.4204,5.5562,28.77,38.6962,38.9158,152.14,0.7012,0.417027,0.003945,1.012353,0.414431,27.424414,3.77,38.073224,0.057684,4.323,0.018917,4.337811,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000067,LOT-007,WFR-007-04,DIE-R42C18,EQP-104,STN-04,1,0.0,12,-12,0.5657,1.1936,1.1417,45.2523,124.1829,16.4098,4.0343,0.5135,2391.62,14.2569,0.834,0.4239,2.2492,28.74,48.5508,48.6771,148.87,0.6801,0.430211,0.002744,1.072891,0.157762,34.097087,3.74,45.128117,0.066202,0.9913,0.0203,3.569017,PASS,EQUIPMENT_DRIFT,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000068,LOT-008,WFR-008-04,DIE-R49C31,EQP-105,STN-01,1,0.0,19,1,0.6342,1.2264,1.1992,44.388,123.0002,13.0074,4.0948,0.4762,2354.1,12.4106,0.852,0.4354,3.6943,27.33,54.2835,54.5172,156.61,0.7502,0.388291,0.002771,1.222932,0.297673,29.215793,2.33,44.265,0.053263,2.4069,0.023059,3.361595,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000069,LOT-009,WFR-009-04,DIE-R56C44,EQP-106,STN-02,1,0.0,26,14,0.9843,1.2132,1.1743,43.6142,187.3909,13.1816,4.0033,0.4961,2330.01,13.6422,0.8617,0.4371,2.7957,27.18,50.6721,50.9107,148.15,0.7171,0.408919,0.004297,1.161826,0.20493,31.786462,2.18,43.426809,0.05277,1.4969,0.021748,5.093285,PASS,EQUIPMENT_DRIFT,1,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000070,LOT-010,WFR-010-04,DIE-R03C57,EQP-107,STN-03,1,0.0,-27,27,1.0,1.1943,1.1349,46.6181,139.5754,19.1971,4.3415,0.5159,2427.86,13.9134,0.8545,0.432,1.6286,26.44,53.6964,53.825,150.63,0.6784,0.431969,0.002994,1.151836,0.117053,33.779787,1.44,46.478525,0.083344,0.3421,0.022117,3.690374,FAIL,EQUIPMENT_DRIFT,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000071,LOT-011,WFR-011-04,DIE-R10C10,EQP-101,STN-04,1,0.0,-20,-20,0.9428,1.2276,1.1927,46.6971,187.966,12.4286,4.1322,0.4617,2443.53,12.8605,0.8143,0.3945,2.5304,28.52,52.1899,52.3431,151.18,0.7659,0.3761,0.004025,1.117626,0.196758,31.425018,3.52,46.509134,0.051357,1.3216,0.021358,5.36079,PASS,NORMAL,0,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000072,LOT-012,WFR-012-04,DIE-R17C23,EQP-102,STN-01,1,0.0,-13,-7,0.4922,1.1984,1.1622,43.614,129.0325,12.2418,4.0737,0.4318,2489.32,11.3694,0.8984,0.4135,3.7862,27.71,55.4357,55.6632,150.03,0.7666,0.360314,0.002959,1.271053,0.333017,28.302075,2.71,43.484967,0.049869,2.4743,0.022269,3.575491,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000073,LOT-013,WFR-013-04,DIE-R24C36,EQP-103,STN-02,1,0.0,-6,6,0.2828,1.16,1.1548,48.8075,141.8091,13.3174,4.038,0.4111,2874.63,11.5952,0.8653,0.4152,1.3621,29.46,63.3345,63.5491,152.64,0.7489,0.354397,0.002905,1.297639,0.117471,33.33191,4.46,48.665691,0.053776,0.0816,0.022032,4.177696,PASS,NORMAL,0,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000074,LOT-014,WFR-014-04,DIE-R31C49,EQP-104,STN-03,1,0.0,1,19,0.6342,1.2244,1.1691,49.631,108.1862,11.2313,4.4137,0.4212,2708.16,11.5394,0.8406,0.4222,1.4385,29.76,64.7698,64.9762,146.17,0.8032,0.344005,0.00218,1.305027,0.12466,31.250542,4.76,49.522814,0.049572,0.1757,0.023917,3.219621,PASS,NORMAL,0,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000075,LOT-015,WFR-015-04,DIE-R38C02,EQP-105,STN-04,1,0.0,8,-28,0.9707,1.2259,1.1694,51.5808,158.9821,13.9263,4.3644,0.4589,2883.47,11.9955,0.8459,0.41,1.1218,29.2,60.4282,60.6219,154.2,0.767,0.374337,0.003082,1.171525,0.093518,34.588664,4.2,51.421818,0.06078,-0.1341,0.020957,4.642277,FAIL,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000076,LOT-016,WFR-016-04,DIE-R45C15,EQP-106,STN-01,1,0.0,15,-15,0.7071,1.227,1.1682,49.0855,138.7662,12.1256,3.9684,0.4748,2695.07,12.1903,0.8453,0.4456,1.7022,28.18,57.7624,57.9398,150.25,0.7522,0.38696,0.002827,1.176771,0.139636,32.853712,3.18,48.946734,0.048119,0.4113,0.021433,3.910432,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000077,LOT-017,WFR-017-04,DIE-R52C28,EQP-107,STN-02,1,0.0,22,-2,0.7364,1.2167,1.1728,44.1611,132.2358,11.7547,4.0969,0.4481,2580.02,12.1155,0.9142,0.4206,2.5738,27.18,55.6098,55.8263,151.13,0.7686,0.368291,0.002994,1.259249,0.212439,31.258232,2.18,44.028864,0.048158,1.239,0.021554,3.594169,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000078,LOT-018,WFR-018-04,DIE-R59C41,EQP-101,STN-03,1,0.0,29,11,1.0,1.1952,1.1462,51.0774,173.6729,14.0711,4.41,0.407,2851.11,11.87,0.8725,0.3959,1.1347,29.36,60.5255,60.8176,150.29,0.7882,0.340529,0.0034,1.184976,0.095594,33.842676,4.36,50.903727,0.062054,-0.1337,0.021229,5.099036,FAIL,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000079,LOT-019,WFR-019-04,DIE-R06C54,EQP-102,STN-04,1,0.0,-24,24,1.0,1.1919,1.1849,37.7807,195.5646,12.1948,4.0176,0.4967,1974.39,13.3449,0.805,0.4202,5.9245,28.46,42.5947,42.8974,151.49,0.6952,0.41673,0.005176,1.12742,0.443952,26.348037,3.46,37.585135,0.048994,4.6993,0.021574,5.565769,PASS,NORMAL,0,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000080,LOT-020,WFR-020-04,DIE-R13C07,EQP-103,STN-01,1,0.0,-17,-23,0.9534,1.2036,1.1611,50.608,181.9918,11.3791,4.4877,0.4431,2870.72,12.6368,0.7982,0.4255,-0.1778,29.02,59.4837,59.6987,150.99,0.7605,0.368146,0.003596,1.175381,-0.01407,36.276714,4.02,50.426008,0.051066,-1.4015,0.020721,5.281402,FAIL,NORMAL,0,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000081,LOT-001,WFR-001-05,DIE-R20C20,EQP-104,STN-02,1,0.0,-10,-10,0.4714,1.2237,1.1815,40.2902,115.9118,11.7587,4.2691,0.4903,2132.23,13.4646,0.8552,0.421,4.2862,26.69,45.3823,45.5098,151.48,0.7334,0.40067,0.002877,1.126386,0.318331,28.709624,1.69,40.174288,0.050199,3.01,0.021284,3.093686,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000082,LOT-002,WFR-002-05,DIE-R27C33,EQP-105,STN-03,1,0.0,-3,3,0.1414,1.1918,1.1838,51.9107,151.9902,12.1381,4.0762,0.4252,2849.71,16.1869,1.0701,0.4146,-3.0925,26.63,66.3922,66.5002,147.09,0.7666,0.356771,0.002928,1.278969,-0.19105,46.127971,1.63,51.75871,0.049477,-4.5772,0.023298,4.047499,FAIL,TIMING_FAILURE,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000083,LOT-003,WFR-003-05,DIE-R34C46,EQP-106,STN-04,1,0.0,4,16,0.5497,1.1875,1.1742,45.7979,150.0351,13.1322,4.2628,0.4439,2492.27,11.4241,0.8663,0.4277,3.8227,30.2,52.0549,52.3002,158.87,0.7436,0.373811,0.003276,1.136622,0.334617,28.471942,5.2,45.647865,0.05598,2.5287,0.020887,4.53106,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000084,LOT-004,WFR-004-05,DIE-R41C59,EQP-107,STN-01,1,0.0,11,29,1.0,1.1953,1.1733,42.4704,148.4078,11.1213,4.2635,0.5113,2075.58,13.8369,0.8733,0.391,4.3865,25.91,47.1451,47.2575,151.74,0.684,0.427759,0.003494,1.11007,0.317015,28.719593,0.91,42.321992,0.047416,3.1222,0.022714,3.845246,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000085,LOT-005,WFR-005-05,DIE-R48C12,EQP-101,STN-02,1,0.0,18,-18,0.8485,1.1818,1.1743,41.467,149.0352,13.5127,4.1454,0.4593,2207.69,12.8134,0.8918,0.437,3.9141,30.6,51.6896,51.8447,149.59,0.7225,0.388644,0.003594,1.246524,0.305469,28.288015,5.6,41.317965,0.056016,2.5853,0.023413,4.560477,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000086,LOT-006,WFR-006-05,DIE-R55C25,EQP-102,STN-03,1,0.0,25,-5,0.8498,1.191,1.167,40.1816,150.5958,15.1969,4.6655,0.4314,2060.69,13.2067,0.8375,0.4126,5.3967,42.74,46.2901,46.567,147.09,0.7596,0.362217,0.003748,1.152022,0.408633,27.214915,17.74,40.031004,0.070901,4.1466,0.022463,6.436464,PASS,UNKNOWN_ANOMALY,1,1,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000087,LOT-007,WFR-007-05,DIE-R02C38,EQP-103,STN-04,1,0.0,-28,8,0.9707,1.2018,1.1973,45.3094,154.6002,13.4288,4.1387,0.5466,2076.51,14.7332,0.8688,0.3986,3.509,29.2,47.2073,47.4314,153.68,0.6552,0.454818,0.003412,1.041888,0.23817,30.593637,4.2,45.1548,0.055578,2.2416,0.022734,4.514326,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000088,LOT-008,WFR-008-05,DIE-R09C51,EQP-104,STN-01,1,0.0,-21,21,0.9899,1.1699,1.1952,44.4372,190.5467,13.5243,4.2749,0.5072,2224.92,13.6709,0.7966,0.4232,3.6434,28.96,48.4963,48.6499,149.61,0.6627,0.433541,0.004288,1.091345,0.266508,30.416659,3.96,44.246653,0.057815,2.4236,0.021797,5.518232,PASS,NORMAL,0,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000089,LOT-009,WFR-009-05,DIE-R16C04,EQP-105,STN-02,1,0.0,-14,-26,0.9843,1.1973,1.1836,42.4356,172.467,12.5442,3.7627,0.46,2404.23,12.8507,0.8224,0.4204,2.9594,28.25,54.1388,54.2456,148.37,0.7373,0.384198,0.004064,1.275787,0.230291,30.896038,3.25,42.263133,0.0472,1.7166,0.022518,4.872193,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000090,LOT-010,WFR-010-05,DIE-R23C17,EQP-106,STN-03,1,0.0,-7,-13,0.4922,1.2368,1.1701,45.0821,123.095,14.655,4.3078,0.4682,2663.88,13.3274,0.879,0.4303,0.9503,28.88,61.0304,61.1308,149.68,0.7686,0.378558,0.00273,1.353761,0.071304,35.502594,3.88,44.959005,0.063131,-0.359,0.02291,3.554984,FAIL,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000091,LOT-011,WFR-011-05,DIE-R30C30,EQP-107,STN-04,1,0.0,0,0,0.0,1.1988,1.203,45.3901,132.1879,12.6051,4.0394,0.445,2665.88,12.3116,0.8476,0.4404,2.3191,26.6,55.4207,55.6556,150.16,0.7538,0.371205,0.002912,1.220987,0.188367,32.821248,1.6,45.257912,0.050917,1.0311,0.020789,3.516198,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000092,LOT-012,WFR-012-05,DIE-R37C43,EQP-101,STN-01,1,0.0,7,13,0.4922,1.1917,1.1686,42.5099,145.4612,12.2933,4.0003,0.4017,2577.49,12.1385,0.8279,0.4133,2.3214,28.5,58.3961,58.5464,154.52,0.79,0.337081,0.003422,1.373706,0.191243,31.286862,3.5,42.364439,0.049177,1.0802,0.022656,4.145644,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000093,LOT-013,WFR-013-05,DIE-R44C56,EQP-102,STN-02,1,0.0,14,26,0.9843,1.1962,1.1765,48.4079,160.9706,13.2201,4.1245,0.4347,2743.76,12.1985,0.9131,0.4139,1.2658,29.56,60.0689,60.2143,151.51,0.7615,0.363401,0.003325,1.24089,0.103767,33.469756,4.56,48.246929,0.054526,-0.0612,0.021893,4.758291,FAIL,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000094,LOT-014,WFR-014-05,DIE-R51C09,EQP-103,STN-03,1,0.0,21,-21,0.9899,1.2021,1.1559,49.5546,295.4203,11.2636,4.5285,0.4674,2705.8,13.2834,0.822,0.442,1.0992,44.15,58.2967,58.7959,155.88,0.7347,0.38882,0.005962,1.176413,0.08275,35.942224,19.15,49.25918,0.051007,-0.1648,0.021545,13.042806,FAIL,HIGH_LEAKAGE,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000095,LOT-015,WFR-015-05,DIE-R58C22,EQP-104,STN-04,1,0.0,28,-8,0.9707,1.1896,1.2002,53.0598,145.8315,15.9931,5.0136,0.4182,2730.48,13.2447,0.8886,0.4199,0.2703,35.04,80.8736,81.0453,148.83,0.7714,0.351547,0.002748,1.524197,0.020408,36.164388,10.04,52.913969,0.080183,-1.0382,0.029619,5.109936,FAIL,UNKNOWN_ANOMALY,1,1,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000096,LOT-016,WFR-016-05,DIE-R05C35,EQP-105,STN-01,1,0.0,-25,5,0.8498,1.2002,1.1697,50.9131,136.9604,11.9974,4.2553,0.4645,2608.28,14.67,0.9008,0.4152,-0.1128,27.64,59.6407,59.8557,150.04,0.7357,0.387019,0.00269,1.171422,-0.007689,38.263468,2.64,50.77614,0.051053,-1.4288,0.022866,3.785585,FAIL,TIMING_FAILURE,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000097,LOT-017,WFR-017-05,DIE-R12C48,EQP-106,STN-02,1,0.0,-18,18,0.8485,1.2136,1.1912,46.8737,124.0038,12.5094,4.3098,0.4506,2529.12,11.9022,0.837,0.4391,2.8945,29.65,57.8931,58.0453,148.26,0.763,0.371292,0.002645,1.235087,0.24319,30.102092,4.65,46.749696,0.053913,1.6184,0.022891,3.676713,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000098,LOT-018,WFR-018-05,DIE-R19C01,EQP-107,STN-03,1,0.0,-11,-29,1.0,1.1816,1.1679,49.2658,183.3153,14.1041,4.7596,0.4457,2743.33,12.0998,0.842,0.4363,2.0358,27.59,60.5009,60.7209,153.92,0.7359,0.3772,0.003721,1.228051,0.168251,33.193744,2.59,49.082485,0.06713,0.7575,0.022054,5.057669,PASS,PROCESS_VARIATION,1,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000099,LOT-019,WFR-019-05,DIE-R26C14,EQP-101,STN-04,1,0.0,-4,-16,0.5497,1.1821,1.1739,40.2335,110.9382,12.2867,4.1043,0.464,2238.87,12.7179,0.8508,0.4133,4.9792,28.82,46.2638,46.4248,151.22,0.7181,0.392522,0.002757,1.149883,0.391511,28.473725,3.82,40.122562,0.050428,3.7151,0.020664,3.197239,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000100,LOT-020,WFR-020-05,DIE-R33C27,EQP-102,STN-01,1,0.0,3,-3,0.1414,1.2002,1.1739,53.6025,155.7277,11.7547,4.5696,0.4198,2936.89,12.2488,0.8832,0.4192,0.4737,29.98,66.3075,66.4405,156.55,0.7804,0.349775,0.002905,1.237023,0.038673,35.973378,4.98,53.446772,0.053714,-0.8287,0.022577,4.668716,FAIL,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000101,LOT-001,WFR-001-01,DIE-R40C40,EQP-103,STN-02,1,0.0,10,10,0.4714,1.2055,1.1709,39.9514,108.2972,11.9628,4.1276,0.475,2192.91,12.3774,0.8383,0.4211,5.0851,27.42,49.1985,49.3315,145.62,0.7305,0.394027,0.002711,1.231459,0.410837,27.142524,2.42,39.843103,0.049378,3.8257,0.022435,2.969509,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000102,LOT-002,WFR-002-01,DIE-R47C53,EQP-104,STN-03,1,0.0,17,23,0.9534,1.2115,1.1949,53.1616,178.3444,12.7696,4.0556,0.4352,3022.24,11.7592,0.8142,0.4089,0.6635,28.68,65.3276,65.6061,144.06,0.7763,0.359224,0.003355,1.228849,0.056424,35.539125,3.68,52.983256,0.051788,-0.5596,0.021616,5.114917,FAIL,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000103,LOT-003,WFR-003-01,DIE-R54C06,EQP-105,STN-04,1,0.0,24,-24,1.0,1.2052,1.1638,42.9424,176.2917,12.9075,4.1968,0.4844,2371.89,12.692,0.8552,0.4245,3.3736,29.68,54.3591,54.6191,152.72,0.7208,0.401925,0.004105,1.265861,0.265805,30.104028,4.68,42.766108,0.05417,2.0939,0.022918,5.232338,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000104,LOT-004,WFR-004-01,DIE-R01C19,EQP-106,STN-01,1,0.0,-29,-11,1.0,1.1988,1.1851,39.9293,150.9167,11.168,4.019,0.5152,2027.03,14.3728,0.8397,0.4339,4.7211,30.78,47.5816,47.8037,151.27,0.6836,0.429763,0.00378,1.191646,0.328475,29.134097,5.78,39.778383,0.044884,3.4475,0.023474,4.645216,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000105,LOT-005,WFR-005-01,DIE-R08C32,EQP-107,STN-02,1,0.0,-22,2,0.7364,1.2116,1.1579,41.1956,135.1826,12.9386,4.191,0.4432,2396.07,12.4142,0.8401,0.3864,3.3913,26.92,52.0725,52.1852,146.27,0.7684,0.365797,0.003281,1.264031,0.273179,29.745292,1.92,41.060417,0.054226,2.1648,0.021732,3.639116,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000106,LOT-006,WFR-006-01,DIE-R15C45,EQP-101,STN-03,1,0.0,-15,15,0.7071,1.2124,1.18,41.1411,115.0056,13.4226,4.2296,0.4656,2125.4,12.8527,0.8554,0.4087,4.9758,29.11,44.9055,44.953,147.96,0.7468,0.384032,0.002795,1.0915,0.38714,27.317129,4.11,41.026094,0.056772,3.7117,0.021128,3.347813,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000107,LOT-007,WFR-007-01,DIE-R22C58,EQP-102,STN-04,1,0.0,-8,28,0.9707,1.1823,1.192,44.6507,187.6084,14.3236,4.0043,0.5334,2157.13,13.8483,0.7957,0.4252,3.8275,29.11,50.1631,50.3705,144.42,0.6489,0.451155,0.004202,1.123456,0.276388,29.872583,4.11,44.463092,0.057356,2.6066,0.023255,5.461281,PASS,NORMAL,0,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000108,LOT-008,WFR-008-01,DIE-R29C11,EQP-103,STN-01,1,0.0,-1,-19,0.6342,1.2182,1.1795,44.3435,104.1651,13.5453,4.1752,0.4859,2345.89,12.8063,0.8369,0.3827,3.5819,27.43,51.0933,51.206,148.57,0.7323,0.398867,0.002349,1.152216,0.279698,30.042171,2.43,44.239335,0.056554,2.3623,0.02178,2.857249,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000109,LOT-009,WFR-009-01,DIE-R36C24,EQP-104,STN-02,1,0.0,6,-6,0.2828,1.2076,1.1777,44.0082,131.9033,13.1339,3.9454,0.4619,2344.94,12.2346,0.8851,0.4363,3.736,28.34,50.9237,51.1058,148.71,0.7457,0.382494,0.002997,1.157141,0.305363,28.689403,3.34,43.876297,0.051818,2.4146,0.021716,3.73814,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000110,LOT-010,WFR-010-01,DIE-R43C37,EQP-105,STN-03,1,0.0,13,7,0.4922,1.2105,1.1801,48.7831,121.8639,14.8156,4.2644,0.467,2580.18,12.5582,0.8708,0.439,2.1457,29.2,56.7634,56.8154,153.68,0.7435,0.385791,0.002498,1.163587,0.17086,32.402416,4.2,48.661236,0.06318,0.8359,0.022,3.558426,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000111,LOT-011,WFR-011-01,DIE-R50C50,EQP-106,STN-04,1,0.0,20,20,0.9428,1.2135,1.1741,49.8192,167.2701,13.0452,4.1239,0.4628,2533.27,12.1439,0.8159,0.4265,2.9361,29.24,52.7592,52.9361,146.5,0.7507,0.381376,0.003358,1.059013,0.241776,30.763778,4.24,49.65193,0.053797,1.6937,0.020827,4.890978,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000112,LOT-012,WFR-012-01,DIE-R57C03,EQP-107,STN-01,1,0.0,27,-27,1.0,1.2151,1.1737,43.141,186.0616,12.7085,4.0059,0.447,2471.14,12.631,0.8632,0.406,2.6893,29.34,55.6963,56.0443,148.43,0.7681,0.367871,0.004313,1.291029,0.212913,31.212969,4.34,42.954938,0.050909,1.4201,0.022539,5.459047,PASS,NORMAL,0,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
