test_id,lot_id,wafer_id,die_id,equipment_id,test_station,test_cycle,burn_in_hour,die_row,die_col,r_norm,supply_voltage,output_voltage,current,leakage_current,resistance,capacitance,threshold_voltage,frequency,propagation_delay,setup_time,hold_time,timing_margin,temperature,dynamic_power,total_power,test_duration,voltage_headroom,voltage_utilization,leakage_fraction,power_per_current,normalized_timing_margin,frequency_delay_product,thermal_delta,effective_drive_current,rc_delay,timing_slack,dynamic_power_per_freq,leakage_temperature_interaction,result,defect_type,is_anomaly,is_unknown_anomaly,is_borderline,is_latent,dataset_version,generator_version,source_type
TST-0000056,LOT-016,WFR-016-03,DIE-R25C55,EQP-105,STN-01,1,0.0,-5,25,0.8498,1.2255,1.1995,51.0733,126.9603,11.9671,4.0386,0.4661,2719.67,12.4773,0.905,0.4046,1.7645,25.89,55.6239,55.8176,157.89,0.7594,0.380335,0.002486,1.089099,0.141417,33.934138,0.89,50.94634,0.04833,0.4549,0.020452,3.287002,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000057,LOT-017,WFR-017-03,DIE-R32C08,EQP-105,STN-02,1,0.0,2,-22,0.7364,1.1992,1.1997,43.2031,128.0764,12.4672,4.2204,0.4519,2543.11,12.6268,0.8182,0.4024,2.3856,27.95,54.671,54.8419,151.7,0.7473,0.376835,0.002965,1.265442,0.188931,32.111341,2.95,43.075024,0.052617,1.165,0.021498,3.579735,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000058,LOT-018,WFR-018-03,DIE-R39C21,EQP-105,STN-03,1,0.0,9,-9,0.4243,1.197,1.1749,44.4875,136.9452,12.5614,4.3648,0.4465,2438.64,12.7241,0.8984,0.408,2.9303,26.78,55.6788,55.8278,146.11,0.7505,0.373016,0.003078,1.251561,0.230295,31.029499,1.78,44.350555,0.054828,1.6239,0.022832,3.667392,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000059,LOT-019,WFR-019-03,DIE-R46C34,EQP-105,STN-04,1,0.0,16,4,0.5497,1.2218,1.189,43.0266,134.8351,12.3609,4.5688,0.4458,2524.54,11.9792,0.9012,0.4194,2.6916,27.47,58.3148,58.4976,147.74,0.776,0.364872,0.003134,1.35532,0.224689,30.24197,2.47,42.891765,0.056474,1.371,0.023099,3.70392,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000060,LOT-020,WFR-020-03,DIE-R53C47,EQP-105,STN-01,1,0.0,23,17,0.9534,1.1885,1.1617,44.9083,150.2902,12.0834,4.4898,0.4695,2413.64,12.619,0.8662,0.4298,3.2947,26.74,52.3312,52.4984,147.21,0.719,0.395036,0.003347,1.16529,0.26109,30.457723,1.74,44.75801,0.054252,1.9987,0.021681,4.01876,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000061,LOT-001,WFR-001-04,DIE-R00C00,EQP-105,STN-02,1,0.0,-30,-30,1.0,1.1795,1.1869,49.9186,156.5281,12.6011,4.1232,0.4445,2634.96,11.421,0.8804,0.4049,2.5777,24.8,59.1394,59.3604,152.91,0.735,0.376855,0.003136,1.184717,0.225698,30.093878,-0.2,49.762072,0.051957,1.2924,0.022444,3.881897,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000062,LOT-002,WFR-002-04,DIE-R07C13,EQP-105,STN-03,1,0.0,-23,-17,0.9534,1.2184,1.169,50.467,180.6148,12.1061,4.2729,0.4864,2252.55,12.9733,0.8447,0.4193,3.5808,34.69,59.1638,59.3896,149.21,0.732,0.399212,0.003579,1.172326,0.276013,29.223007,9.69,50.286385,0.051728,2.3168,0.026265,6.265527,PASS,POWER_ANOMALY,1,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000063,LOT-003,WFR-003-04,DIE-R14C26,EQP-105,STN-04,1,0.0,-16,-4,0.5497,1.1612,1.191,44.878,120.5051,12.114,4.5788,0.4364,2594.36,11.6365,0.8477,0.394,3.0529,26.94,58.1534,58.3599,136.22,0.7248,0.375818,0.002685,1.295811,0.262356,30.18927,1.94,44.757495,0.055468,1.8112,0.022415,3.246407,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000064,LOT-004,WFR-004-04,DIE-R21C39,EQP-105,STN-01,1,0.0,-9,9,0.4243,1.1822,1.1728,44.3511,94.3932,13.2,3.9318,0.4615,2445.65,12.4794,0.8459,0.4116,2.9895,24.85,54.3788,54.5588,151.46,0.7207,0.390374,0.002128,1.226098,0.239555,30.520245,-0.15,44.256707,0.0519,1.732,0.022235,2.345671,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000065,LOT-005,WFR-005-04,DIE-R28C52,EQP-105,STN-02,1,0.0,-2,22,0.7364,1.2093,1.165,44.934,135.5977,11.1288,4.3009,0.4027,2707.91,11.9836,0.8272,0.3892,1.948,28.72,57.689,57.7924,151.35,0.8066,0.333003,0.003018,1.283861,0.162555,32.45051,3.72,44.798402,0.047864,0.7316,0.021304,3.894366,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000066,LOT-006,WFR-006-04,DIE-R35C05,EQP-105,STN-03,1,0.0,5,-25,0.8498,1.1775,1.2095,42.6398,143.4427,13.0063,4.2044,0.4683,2437.46,12.5407,0.8436,0.436,3.1689,27.19,50.6344,50.7675,155.39,0.7092,0.397707,0.003364,1.187491,0.252689,30.567455,2.19,42.496357,0.054684,1.8893,0.020773,3.900207,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000067,LOT-007,WFR-007-04,DIE-R42C18,EQP-105,STN-04,1,0.0,12,-12,0.5657,1.1733,1.1847,43.2871,125.6579,12.3247,3.9416,0.4224,2537.16,11.7534,0.8461,0.4277,2.5022,27.08,57.702,57.8686,154.76,0.7509,0.36001,0.002903,1.333007,0.212892,29.820256,2.08,43.161442,0.048579,1.2284,0.022743,3.402816,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000068,LOT-008,WFR-008-04,DIE-R49C31,EQP-105,STN-01,1,0.0,19,1,0.6342,1.2002,1.1972,50.8244,112.0148,13.1763,4.2701,0.4689,2413.18,12.9875,0.8833,0.4325,3.162,26.08,59.0014,59.019,151.75,0.7313,0.390685,0.002204,1.160887,0.243465,31.341175,1.08,50.712385,0.056264,1.8462,0.02445,2.921346,PASS,POWER_ANOMALY,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000069,LOT-009,WFR-009-04,DIE-R56C44,EQP-105,STN-02,1,0.0,26,14,0.9843,1.1931,1.208,45.9427,157.2056,12.3497,4.3239,0.4509,2465.51,12.2757,0.8135,0.4387,3.0019,26.09,56.6966,56.8953,155.92,0.7422,0.377923,0.003422,1.234072,0.24454,30.265861,1.09,45.785494,0.053399,1.7497,0.022996,4.101494,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000070,LOT-010,WFR-010-04,DIE-R03C57,EQP-105,STN-03,1,0.0,-27,27,1.0,1.1682,1.1637,45.3123,174.1097,12.3477,3.8337,0.4482,2406.47,11.9919,0.8588,0.4452,3.3568,26.77,52.22,52.4244,152.7,0.72,0.383667,0.003842,1.152446,0.279922,28.858148,1.77,45.13819,0.047337,2.0528,0.0217,4.660917,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000071,LOT-011,WFR-011-04,DIE-R10C10,EQP-105,STN-04,1,0.0,-20,-20,0.9428,1.1827,1.2159,48.3843,162.2822,11.684,4.2288,0.4695,2495.3,12.2615,0.8394,0.4077,3.0346,26.61,54.0073,54.1135,144.63,0.7132,0.396973,0.003354,1.116215,0.24749,30.596121,1.61,48.222018,0.049409,1.7875,0.021644,4.318329,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000072,LOT-012,WFR-012-04,DIE-R17C23,EQP-105,STN-01,1,0.0,-13,-7,0.4922,1.2058,1.1647,44.9212,100.3573,13.8284,4.0584,0.4424,2547.12,12.0274,0.8698,0.4093,2.9382,28.0,55.7215,55.8861,152.44,0.7634,0.366893,0.002234,1.240428,0.244292,30.635231,3.0,44.820843,0.056121,1.6591,0.021876,2.810004,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000073,LOT-013,WFR-013-04,DIE-R24C36,EQP-105,STN-02,1,0.0,-6,6,0.2828,1.2168,1.2191,46.9768,115.5721,12.9848,4.0561,0.4802,2434.09,11.8833,0.8401,0.4191,3.9196,26.64,51.461,51.6056,152.16,0.7366,0.394642,0.00246,1.095456,0.329841,28.925022,1.64,46.861228,0.052668,2.6604,0.021142,3.078841,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000074,LOT-014,WFR-014-04,DIE-R31C49,EQP-105,STN-03,1,0.0,1,19,0.6342,1.2011,1.1645,43.2022,112.0538,13.9395,4.6647,0.5081,2128.59,14.773,0.8434,0.4178,3.3333,28.14,50.1,50.2566,146.92,0.693,0.423029,0.002594,1.159663,0.225635,31.44566,3.14,43.090146,0.065024,2.0721,0.023537,3.153194,PASS,PROCESS_VARIATION,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000075,LOT-015,WFR-015-04,DIE-R38C02,EQP-105,STN-04,1,0.0,8,-28,0.9707,1.2171,1.1442,49.2268,168.4995,13.0116,4.3167,0.4687,2596.8,12.6502,0.8185,0.4408,1.6779,27.76,54.7437,54.9311,149.81,0.7484,0.385096,0.003423,1.112071,0.132638,32.850039,2.76,49.0583,0.056167,0.4186,0.021081,4.677546,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000076,LOT-016,WFR-016-04,DIE-R45C15,EQP-105,STN-01,1,0.0,15,-15,0.7071,1.1828,1.1788,48.551,119.8487,12.1774,4.1641,0.4555,2671.11,12.6934,0.8462,0.4148,1.3636,27.83,62.0518,62.2225,143.89,0.7273,0.385103,0.002469,1.278075,0.107426,33.905468,2.83,48.431151,0.050708,0.1026,0.023231,3.335389,PASS,NORMAL,0,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000077,LOT-017,WFR-017-04,DIE-R52C28,EQP-105,STN-02,1,0.0,22,-2,0.7364,1.2236,1.1829,45.2862,98.4622,12.501,4.3134,0.4304,2587.4,11.9973,0.7922,0.4251,2.5881,26.98,55.8743,55.9943,147.25,0.7932,0.351749,0.002174,1.233804,0.215724,31.041814,1.98,45.187738,0.053922,1.3708,0.021595,2.65651,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000078,LOT-018,WFR-018-04,DIE-R59C41,EQP-105,STN-03,1,0.0,29,11,1.0,1.2215,1.1665,45.6424,146.8612,12.3691,4.2969,0.4759,2313.16,13.1135,0.8176,0.4315,3.1653,27.12,49.0649,49.2346,141.79,0.7456,0.389603,0.003218,1.074985,0.241377,30.333624,2.12,45.495539,0.053149,1.9162,0.021211,3.982876,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000079,LOT-019,WFR-019-04,DIE-R06C54,EQP-105,STN-04,1,0.0,-24,24,1.0,1.1814,1.2058,44.2439,123.9554,12.7143,4.6941,0.4472,2493.93,11.9731,0.8581,0.3965,3.0472,26.44,54.5529,54.7114,149.59,0.7342,0.378534,0.002802,1.233004,0.254504,29.860073,1.44,44.119945,0.059682,1.7926,0.021874,3.277381,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000080,LOT-020,WFR-020-04,DIE-R13C07,EQP-105,STN-01,1,0.0,-17,-23,0.9534,1.1974,1.1622,46.6478,133.8796,11.9659,4.326,0.4733,2411.85,12.8045,0.884,0.4397,2.7093,28.4,55.4346,55.5621,150.38,0.7241,0.395273,0.00287,1.188365,0.21159,30.882533,3.4,46.51392,0.051764,1.3856,0.022984,3.802181,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000081,LOT-001,WFR-001-05,DIE-R20C20,EQP-105,STN-02,1,0.0,-10,-10,0.4714,1.2019,1.2046,47.7863,114.3472,12.0099,4.5385,0.4343,2736.23,12.1058,0.8666,0.4498,1.8709,26.59,59.8827,60.0538,149.68,0.7676,0.361345,0.002393,1.253135,0.154546,33.124253,1.59,47.671953,0.054507,0.5545,0.021885,3.040492,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000082,LOT-002,WFR-002-05,DIE-R27C33,EQP-105,STN-03,1,0.0,-3,3,0.1414,1.211,1.1804,42.8616,105.8546,12.516,4.1954,0.4367,2445.24,12.3691,0.9017,0.404,3.3095,26.47,51.5028,51.5323,150.41,0.7743,0.360611,0.00247,1.201607,0.267562,30.245418,1.47,42.755745,0.05251,2.0038,0.021062,2.801971,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000083,LOT-003,WFR-003-05,DIE-R34C46,EQP-105,STN-04,1,0.0,4,16,0.5497,1.2341,1.1353,44.0642,129.1475,12.0458,4.4629,0.4571,2459.72,12.6777,0.8672,0.4013,2.5849,26.62,53.1795,53.2951,146.53,0.777,0.370391,0.002931,1.206864,0.203893,31.183592,1.62,43.935052,0.053759,1.3164,0.02162,3.437906,PASS,NORMAL,0,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000084,LOT-004,WFR-004-05,DIE-R41C59,EQP-105,STN-01,1,0.0,11,29,1.0,1.2035,1.1617,43.7479,154.6198,13.349,3.9673,0.474,2295.65,12.5747,0.8305,0.4216,3.7446,27.8,50.3619,50.5631,148.73,0.7295,0.393851,0.003534,1.151184,0.297788,28.86711,2.8,43.59328,0.052959,2.4925,0.021938,4.29843,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000085,LOT-005,WFR-005-05,DIE-R48C12,EQP-105,STN-02,1,0.0,18,-18,0.8485,1.2098,1.1922,44.1619,140.7998,11.3439,4.206,0.4346,2531.41,11.6156,0.7422,0.4319,3.5748,25.93,56.9324,57.0887,142.63,0.7752,0.359233,0.003188,1.289175,0.307759,29.403846,0.93,44.0211,0.047712,2.4007,0.02249,3.650939,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000086,LOT-006,WFR-006-05,DIE-R55C25,EQP-105,STN-03,1,0.0,25,-5,0.8498,1.201,1.1965,43.7017,141.925,11.9918,4.3231,0.4519,2368.26,12.6108,0.9162,0.4495,3.32,25.76,55.3322,55.4323,148.99,0.7491,0.37627,0.003248,1.266134,0.263266,29.865653,0.76,43.559775,0.051842,1.9543,0.023364,3.655988,PASS,TIMING_FAILURE,1,0,0,1,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000087,LOT-007,WFR-007-05,DIE-R02C38,EQP-105,STN-04,1,0.0,-28,8,0.9707,1.1906,1.1962,45.9205,166.6357,13.3838,3.8512,0.4233,2520.24,11.6958,0.8519,0.4173,3.1611,28.23,52.8137,53.0994,150.36,0.7673,0.355535,0.003629,1.150112,0.270277,29.476223,3.23,45.753864,0.051544,1.8919,0.020956,4.704126,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000088,LOT-008,WFR-008-05,DIE-R09C51,EQP-105,STN-01,1,0.0,-21,21,0.9899,1.2022,1.1706,43.9496,167.6056,12.8486,4.2245,0.5083,2374.13,13.5653,0.8418,0.4052,2.5045,26.62,50.7847,50.9633,151.12,0.6939,0.422808,0.003814,1.155521,0.184625,32.205786,1.62,43.781994,0.054279,1.2575,0.021391,4.461661,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000089,LOT-009,WFR-009-05,DIE-R16C04,EQP-105,STN-02,1,0.0,-14,-26,0.9843,1.187,1.1989,45.2173,161.8709,12.9277,4.374,0.4407,2528.54,12.8354,0.8656,0.4324,2.0522,27.93,54.814,55.1872,146.85,0.7463,0.371272,0.00358,1.212235,0.159886,32.454822,2.93,45.055429,0.056546,0.7542,0.021678,4.521054,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000090,LOT-010,WFR-010-05,DIE-R23C17,EQP-105,STN-03,1,0.0,-7,-13,0.4922,1.1906,1.1653,44.9104,110.9179,13.4577,4.3004,0.4861,2340.28,13.5,0.8736,0.4111,2.9519,25.82,56.6663,56.7004,156.77,0.7045,0.408282,0.00247,1.261763,0.218659,31.59378,0.82,44.799482,0.057873,1.6672,0.024213,2.8639,PASS,PROCESS_VARIATION,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000091,LOT-011,WFR-011-05,DIE-R30C30,EQP-105,STN-04,1,0.0,0,0,0.0,1.2077,1.1811,49.8923,110.8394,12.0058,4.1821,0.4533,2557.97,11.5511,0.8308,0.4261,2.9932,26.52,52.4789,52.6315,146.54,0.7544,0.375342,0.002222,1.051844,0.259127,29.547367,1.52,49.781461,0.050209,1.7363,0.020516,2.939461,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000092,LOT-012,WFR-012-05,DIE-R37C43,EQP-105,STN-01,1,0.0,7,13,0.4922,1.2075,1.1788,44.1257,142.4698,13.1157,4.3574,0.4425,2589.48,12.2393,0.8375,0.4071,2.8123,26.69,55.965,56.0883,151.8,0.765,0.36646,0.003229,1.268308,0.229776,31.693423,1.69,43.98323,0.05715,1.5677,0.021612,3.802519,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000093,LOT-013,WFR-013-05,DIE-R44C56,EQP-105,STN-02,1,0.0,14,26,0.9843,1.2257,1.1716,45.084,162.0624,12.8966,4.0164,0.4703,2467.89,12.4938,0.8101,0.4233,2.5266,28.29,58.7622,58.9601,153.4,0.7554,0.383699,0.003595,1.303394,0.202228,30.833324,3.29,44.921938,0.051798,1.2932,0.023811,4.584745,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000094,LOT-014,WFR-014-05,DIE-R51C09,EQP-105,STN-03,1,0.0,21,-21,0.9899,1.2178,1.1588,45.7001,146.2228,13.198,4.0695,0.4715,2348.29,12.7071,0.8651,0.4175,3.4747,26.3,53.8491,54.1119,150.28,0.7463,0.387174,0.0032,1.178315,0.273446,29.839956,1.3,45.553877,0.053709,2.1921,0.022931,3.84566,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000095,LOT-015,WFR-015-05,DIE-R58C22,EQP-105,STN-04,1,0.0,28,-8,0.9707,1.1769,1.185,47.031,166.8857,13.7102,4.2217,0.4802,2521.44,12.9782,0.8227,0.4015,2.1324,25.87,56.1086,56.3701,150.22,0.6967,0.408021,0.003548,1.193013,0.164306,32.723753,0.87,46.864114,0.05788,0.9082,0.022253,4.317333,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000096,LOT-016,WFR-016-05,DIE-R05C35,EQP-105,STN-01,1,0.0,-25,5,0.8498,1.1947,1.2026,52.1649,134.5332,12.5874,4.3518,0.4648,2746.35,12.9164,0.8516,0.4058,1.1797,26.96,57.5443,57.7216,152.75,0.7299,0.389052,0.002579,1.103123,0.091333,35.472955,1.96,52.030367,0.054778,-0.0777,0.020953,3.627015,FAIL,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000097,LOT-017,WFR-017-05,DIE-R12C48,EQP-105,STN-02,1,0.0,-18,18,0.8485,1.1942,1.1626,44.9767,115.3247,12.2173,4.3496,0.4566,2429.43,11.7984,0.8709,0.4061,3.6643,25.58,53.4963,53.571,148.55,0.7376,0.382348,0.002564,1.189423,0.310576,28.663387,0.58,44.861375,0.05314,2.3873,0.02202,2.950006,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000098,LOT-018,WFR-018-05,DIE-R19C01,EQP-105,STN-03,1,0.0,-11,-29,1.0,1.2172,1.1747,44.6252,295.7765,12.7202,4.2498,0.4714,2382.42,12.6068,0.8282,0.4068,3.3754,35.73,48.1995,48.5545,143.71,0.7458,0.387282,0.006628,1.080096,0.267744,30.034692,10.73,44.329423,0.054058,2.1404,0.020231,10.568094,FAIL,HIGH_LEAKAGE,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000099,LOT-019,WFR-019-05,DIE-R26C14,EQP-105,STN-04,1,0.0,-4,-16,0.5497,1.2084,1.1592,44.8409,138.4294,12.786,4.3584,0.4527,2457.51,12.4339,0.8473,0.4368,2.6896,27.53,55.4127,55.5024,150.71,0.7557,0.374628,0.003087,1.235762,0.216312,30.556434,2.53,44.702471,0.055727,1.4055,0.022548,3.810961,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000100,LOT-020,WFR-020-05,DIE-R33C27,EQP-105,STN-01,1,0.0,3,-3,0.1414,1.1871,1.1701,44.846,101.2484,12.531,4.3682,0.4618,2479.76,12.1692,0.8854,0.4407,3.1545,25.26,54.5169,54.7007,151.68,0.7253,0.389015,0.002258,1.215647,0.25922,30.176695,0.26,44.744752,0.054738,1.8284,0.021985,2.557535,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000101,LOT-001,WFR-001-01,DIE-R40C40,EQP-105,STN-02,1,0.0,10,10,0.4714,1.2096,1.1742,46.7993,105.7618,12.1684,4.3219,0.4356,2739.55,11.4882,0.9139,0.4117,2.2592,26.44,62.2903,62.3304,148.55,0.774,0.360119,0.00226,1.331009,0.196654,31.472498,1.44,46.693538,0.052591,0.9336,0.022737,2.796342,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000102,LOT-002,WFR-002-01,DIE-R47C53,EQP-105,STN-03,1,0.0,17,23,0.9534,1.1996,1.1782,44.259,219.0921,11.9471,4.3278,0.4584,2322.79,11.9634,0.8688,0.4247,3.7634,39.48,49.6818,49.8737,151.71,0.7412,0.382127,0.00495,1.122524,0.314576,27.788466,14.48,44.039908,0.051705,2.4699,0.021389,8.649756,PASS,THERMAL_ANOMALY,1,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000103,LOT-003,WFR-003-01,DIE-R54C06,EQP-105,STN-04,1,0.0,24,-24,1.0,1.2188,1.1553,44.5194,166.5407,14.963,5.3654,0.419,2365.74,12.4518,0.8826,0.4337,3.5663,36.47,63.8033,64.018,143.2,0.7998,0.343781,0.003741,1.433157,0.286408,29.457721,11.47,44.352859,0.080282,2.25,0.02697,6.073739,PASS,UNKNOWN_ANOMALY,1,1,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000104,LOT-004,WFR-004-01,DIE-R01C19,EQP-105,STN-01,1,0.0,-29,-11,1.0,1.1406,1.12,43.3718,163.3316,12.9828,3.9202,0.4644,2465.83,12.7038,0.8636,0.4376,2.5952,25.88,55.2427,55.4297,148.91,0.6762,0.407154,0.003766,1.273701,0.204285,31.325411,0.88,43.208468,0.050895,1.294,0.022403,4.227022,PASS,LOW_VOLTAGE,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000105,LOT-005,WFR-005-01,DIE-R08C32,EQP-105,STN-02,1,0.0,-22,2,0.7364,1.1666,1.1799,44.2837,140.7832,12.0288,4.3785,0.3895,2654.33,11.2935,0.8539,0.4387,2.5422,27.4,55.7435,55.8747,153.24,0.7771,0.333876,0.003179,1.258781,0.225103,29.976676,2.4,44.142917,0.052668,1.2496,0.021001,3.85746,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000106,LOT-006,WFR-006-01,DIE-R15C45,EQP-105,STN-03,1,0.0,-15,15,0.7071,1.1964,1.1903,42.827,117.6917,12.3476,4.2405,0.433,2598.69,11.8801,0.8389,0.4047,3.0022,26.88,54.9985,55.2091,150.79,0.7634,0.361919,0.002748,1.284202,0.252708,30.872697,1.88,42.709308,0.05236,1.7586,0.021164,3.163553,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000107,LOT-007,WFR-007-01,DIE-R22C58,EQP-105,STN-04,1,0.0,-8,28,0.9707,1.2064,1.2267,45.5927,171.9331,12.7636,3.7675,0.4466,2613.93,12.3112,0.7832,0.4297,2.8351,27.97,56.9774,57.2073,151.0,0.7598,0.370192,0.003771,1.249704,0.230286,32.180615,2.97,45.420767,0.048087,1.6222,0.021798,4.808969,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000108,LOT-008,WFR-008-01,DIE-R29C11,EQP-105,STN-01,1,0.0,-1,-19,0.6342,1.2187,1.1612,47.3326,117.1016,12.8535,4.1575,0.4791,2403.95,12.6809,0.8628,0.4027,3.209,25.25,55.8224,55.9488,148.77,0.7396,0.393124,0.002474,1.179365,0.253058,30.48425,0.25,47.215498,0.053438,1.9435,0.023221,2.956815,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000109,LOT-009,WFR-009-01,DIE-R36C24,EQP-105,STN-02,1,0.0,6,-6,0.2828,1.1798,1.1877,47.7305,93.8457,13.2199,4.5528,0.4405,2585.66,11.6142,0.8288,0.4093,2.8816,27.45,55.5619,55.695,145.67,0.7393,0.373368,0.001966,1.164075,0.24811,30.030372,2.45,47.636654,0.060188,1.6435,0.021488,2.576064,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000110,LOT-010,WFR-010-01,DIE-R43C37,EQP-105,STN-03,1,0.0,13,7,0.4922,1.2032,1.1801,44.1153,114.1125,12.955,3.8503,0.4378,2511.64,11.5785,0.8293,0.394,3.0568,28.15,56.611,56.7492,150.77,0.7654,0.363863,0.002587,1.283251,0.264007,29.081024,3.15,44.001188,0.049881,1.8335,0.022539,3.212267,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000111,LOT-011,WFR-011-01,DIE-R50C50,EQP-105,STN-04,1,0.0,20,20,0.9428,1.1755,1.1517,46.7209,159.5898,12.4932,4.0802,0.478,2406.6,12.6001,0.8511,0.4123,2.5885,26.76,51.5073,51.7414,151.5,0.6975,0.406635,0.003416,1.102447,0.205435,30.323401,1.76,46.56131,0.050975,1.3251,0.021403,4.270623,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0000112,LOT-012,WFR-012-01,DIE-R57C03,EQP-105,STN-01,1,0.0,27,-27,1.0,1.2166,1.152,44.5768,173.285,13.6494,3.95,0.4689,2394.89,12.9841,0.8046,0.4126,2.8026,26.88,50.7446,50.9842,144.84,0.7477,0.385418,0.003887,1.138363,0.215849,31.095491,1.88,44.403515,0.053915,1.5854,0.021189,4.657901,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
