test_id,wafer_id,equipment_id,supply_voltage,output_voltage,current,leakage_current,resistance,capacitance,threshold_voltage,frequency,propagation_delay,setup_time,hold_time,timing_margin,temperature,thermal_delta,dynamic_power,static_power,total_power,test_duration,result,defect_type,severity
RS-TST-000141,WFR-V2-041,EQP-105,1.1977,1.1749,43.5974,130.0994,12.7105,4.2068,0.4712,2389.09,12.718,0.8809,0.4389,3.1439,28.32,3.32,52.9012,0.15583,53.02273,146.78,PASS,NORMAL,0
RS-TST-000142,WFR-V2-042,EQP-101,1.2224,1.2003,43.6815,60.0465,11.9391,4.3806,0.4605,2529.5,12.1997,0.9014,0.4124,2.7123,35.92,10.92,53.6322,0.0734,53.74115,145.88,PASS,THERMAL_ANOMALY,0.401
RS-TST-000143,WFR-V2-043,EQP-105,1.2139,1.1805,44.2935,130.3822,12.6699,4.3356,0.4357,2620.85,11.9272,0.7724,0.4207,2.5626,28.42,3.42,51.7888,0.15827,51.99564,153.51,PASS,EQUIPMENT_DRIFT,0.068
RS-TST-000144,WFR-V2-044,EQP-103,1.2069,1.1878,43.9628,81.1135,12.8938,4.3907,0.4454,2496.09,12.8399,0.8439,0.402,2.3412,34.19,9.19,50.4466,0.0979,50.59909,152.91,PASS,THERMAL_ANOMALY,0.3204
RS-TST-000145,WFR-V2-045,EQP-102,1.1924,1.1701,42.5729,118.0916,12.1958,4.1953,0.4493,2457.53,12.866,0.9144,0.4352,2.496,30,5,48.0356,0.14081,48.10515,149.1,PASS,NORMAL,0
RS-TST-000146,WFR-V2-046,EQP-103,1.1727,1.1548,44.9869,155.9866,14.0398,4.1863,0.4327,2526.86,12.8121,0.8554,0.453,2.1623,32.45,7.45,51.3289,0.18292,51.53021,157.11,PASS,EQUIPMENT_DRIFT,0.6215
RS-TST-000147,WFR-V2-047,EQP-102,1.234,1.2114,45.0643,112.5561,12.5465,4.1482,0.4548,2618.46,12.4732,0.8873,0.4295,1.9156,27.99,2.99,55.887,0.1389,56.00177,151,PASS,NORMAL,0
RS-TST-000148,WFR-V2-048,EQP-101,1.1712,1.1587,44.0659,136.3961,12.7626,3.9351,0.4417,2613.83,12.6703,0.8813,0.4217,1.7516,26.48,1.48,54.6508,0.15975,54.82047,146.62,PASS,LOW_VOLTAGE,0.5832
RS-TST-000149,WFR-V2-049,EQP-105,1.2162,1.1995,45.946,146.9827,14.1959,4.257,0.4468,2583.52,12.4247,0.8322,0.4402,2.2259,29.45,4.45,55.8647,0.17876,56.0037,154.03,PASS,EQUIPMENT_DRIFT,0.7762
RS-TST-000150,WFR-V2-050,EQP-101,1.1895,1.1725,41.6588,113.347,12.5253,4.407,0.4481,2426.7,12.1398,0.8185,0.4201,3.5251,27.7,2.7,56.1107,0.13483,56.21414,148.98,PASS,NORMAL,0
RS-TST-000151,WFR-V2-051,EQP-105,1.2033,1.1824,43.9079,105.2191,11.9923,4.1868,0.4498,2523.11,11.9967,0.8408,0.4157,3.0159,28.51,3.51,53.7637,0.12661,53.88807,150.63,PASS,NORMAL,0
RS-TST-000152,WFR-V2-052,EQP-105,1.206,1.1921,43.9229,139.5806,13.0013,4.3301,0.4471,2542.29,12.5614,0.7984,0.4277,2.374,29.96,4.96,50.5392,0.16834,50.75336,147.84,PASS,NORMAL,0
RS-TST-000153,WFR-V2-053,EQP-103,1.2288,1.2184,47.6174,136.4018,12.8881,4.1664,0.4403,2636.92,12.2327,0.8543,0.4207,2.0822,31.04,6.04,55.5755,0.16762,55.73802,152.2,PASS,NORMAL,0
RS-TST-000154,WFR-V2-054,EQP-103,1.1979,1.1684,43.0332,70.4543,12.7021,4.2831,0.4316,2583.56,12.9803,0.8444,0.4116,1.6578,37.22,12.22,52.5537,0.0844,52.67863,150.65,PASS,THERMAL_ANOMALY,0.3438
RS-TST-000155,WFR-V2-055,EQP-101,1.1962,1.1783,45.5159,109.144,12.8305,4.2077,0.4744,2375.45,12.6536,0.8585,0.4128,3.3268,27.89,2.89,53.097,0.13056,53.19574,157.91,PASS,NORMAL,0
RS-TST-000156,WFR-V2-056,EQP-101,1.1996,1.1843,44.1265,72.6325,12.2172,4.1738,0.4479,2520.09,12.702,0.804,0.4263,2.3663,36.78,11.78,46.4194,0.08713,46.612,145.72,PASS,THERMAL_ANOMALY,0.5014
RS-TST-000157,WFR-V2-057,EQP-105,1.1931,1.1686,43.3124,121.606,12.2228,4.297,0.4296,2376.68,16.9929,0.9932,0.4204,-1.1559,29.71,4.71,50.7557,0.14508,50.92472,139.76,FAIL,TIMING_FAILURE,0.7542
RS-TST-000158,WFR-V2-058,EQP-105,1.1665,1.1517,45.426,132.7756,12.9996,4.2996,0.4328,2436.81,12.3393,0.8327,0.4368,3.2428,29.02,4.02,52.4567,0.15488,52.58924,151.35,PASS,NORMAL,0
RS-TST-000159,WFR-V2-059,EQP-102,1.1889,1.1702,42.1075,136.696,12.6119,4.3418,0.4729,2364.76,13.2961,0.894,0.4056,2.7249,28.87,3.87,50.2801,0.16252,50.33637,142.46,PASS,NORMAL,0
RS-TST-000160,WFR-V2-060,EQP-103,1.2099,1.1899,45.6222,175.6304,12.9692,4.0907,0.4476,2536.3,12.6649,0.8622,0.4142,2.2439,28.77,3.77,45.9289,0.2125,46.1563,145.65,FAIL,NORMAL,0
RS-TST-000161,WFR-V2-061,EQP-102,1.1168,1.0968,42.1363,136.6254,12.6269,4.154,0.4415,2511.47,13.6083,0.7718,0.4406,1.5469,30.02,5.02,53.8873,0.15258,54.04504,152.49,PASS,LOW_VOLTAGE,0.8145
RS-TST-000162,WFR-V2-062,EQP-103,1.1804,1.1457,45.7482,154.7206,13.5165,4.3594,0.4901,2387.03,14.2544,0.8439,0.4071,1.6589,29.69,4.69,49.1947,0.18264,49.43408,147.52,FAIL,PROCESS_VARIATION,0.4679
RS-TST-000163,WFR-V2-063,EQP-103,1.1681,1.1518,40.9072,156.0786,13.8032,4.0454,0.4574,2490.64,13.9788,0.8883,0.4295,1.193,28.99,3.99,46.5805,0.18232,46.7659,151.69,PASS,PROCESS_VARIATION,0.5115
RS-TST-000164,WFR-V2-064,EQP-102,1.1923,1.1644,45.0576,158.2459,12.6577,3.9929,0.4404,2557.56,12.464,0.8463,0.4152,2.3296,28.48,3.48,50.8301,0.18867,50.99331,152.21,PASS,NORMAL,0
RS-TST-000165,WFR-V2-065,EQP-105,1.2298,1.215,43.8461,117.9869,12.1928,4.4128,0.4512,2623.56,12.2554,0.8824,0.4146,2.1087,28.16,3.16,57.4835,0.1451,57.63077,158.05,PASS,NORMAL,0
RS-TST-000166,WFR-V2-066,EQP-104,1.1994,1.1851,41.7079,125.4397,12.1056,4.0178,0.4581,2446.67,12.8991,0.8666,0.4245,2.5831,27.02,2.02,48.0548,0.15045,48.16028,153.37,PASS,NORMAL,0
RS-TST-000167,WFR-V2-067,EQP-104,1.1983,1.1828,44.9074,118.5554,12.427,3.9835,0.4564,2423.47,12.2591,0.8869,0.4181,3.3593,28.22,3.22,54.9384,0.14207,55.0894,148.43,PASS,NORMAL,0
RS-TST-000168,WFR-V2-068,EQP-102,1.2182,1.1939,45.1629,120.0675,12.357,4.0725,0.4553,2587.5,12.2674,0.8006,0.4231,2.3909,27.68,2.68,60.7689,0.14627,60.93393,146.92,PASS,NORMAL,0
RS-TST-000169,WFR-V2-069,EQP-103,1.201,1.1871,45.4113,149.6785,12.3825,4.0252,0.4377,2571.8,12.0733,0.8855,0.4186,2.5946,29.75,4.75,50.2667,0.17976,50.45487,146.85,PASS,NORMAL,0
RS-TST-000170,WFR-V2-070,EQP-104,1.2307,1.2101,45.0065,73.9389,13.2347,4.0919,0.4642,2544.37,12.0842,0.848,0.4298,2.7888,35.87,10.87,56.0559,0.09099,56.19076,151.03,PASS,THERMAL_ANOMALY,0.7238
RS-TST-000201,WFR-V2-001,EQP-101,1.2094,1.1919,44.1597,134.4632,12.4963,4.0364,0.4638,2441.21,12.8707,0.8601,0.4162,2.6545,28.97,3.97,54.674,0.16262,54.79898,147.63,PASS,HIGH_LEAKAGE,0.0879
RS-TST-000202,WFR-V2-002,EQP-103,1.1959,1.176,41.9929,149.8694,11.9339,4.462,0.419,2580.22,12.5669,0.8927,0.4248,2.043,28.73,3.73,47.5622,0.17922,47.73309,149.42,PASS,NORMAL,0
RS-TST-000203,WFR-V2-003,EQP-102,1.2041,1.1737,44.6614,144.0959,12.2954,4.3651,0.461,2504.52,12.9367,0.8534,0.4184,2.181,29.32,4.32,49.8149,0.17351,50.01725,142.01,PASS,HIGH_LEAKAGE,0.0967
RS-TST-000204,WFR-V2-004,EQP-101,1.18,1.1602,41.2741,105.0868,12.1124,4.2067,0.4533,2406.24,13.2989,0.9169,0.43,2.4077,26.71,1.71,48.7083,0.124,48.85434,151.31,PASS,NORMAL,0
RS-TST-000205,WFR-V2-005,EQP-103,1.1957,1.1722,41.0923,168.0005,11.818,4.1779,0.452,2495.51,12.5917,0.813,0.4448,2.6241,31.27,6.27,51.0171,0.20088,51.23764,151.58,PASS,NORMAL,0
RS-TST-000206,WFR-V2-006,EQP-103,1.2329,1.218,43.5098,174.5812,12.9972,4.1725,0.4326,2737.87,12.3058,0.91,0.4416,1.3941,30.34,5.34,55.8184,0.21524,56.01411,155.11,PASS,NORMAL,0
RS-TST-000207,WFR-V2-007,EQP-105,1.2004,1.1849,43.6863,64.7467,13.262,4.1911,0.4625,2466.74,12.8271,0.8846,0.4217,2.504,47.86,22.86,54.4443,0.07772,54.50809,155.47,FAIL,THERMAL_ANOMALY,0.8348
RS-TST-000208,WFR-V2-008,EQP-104,1.2228,1.2077,47.3141,95.6891,13.1543,4.197,0.4587,2625.87,11.9218,0.8372,0.4122,2.474,24.83,-0.17,65.8521,0.11701,65.96812,145.99,PASS,POWER_ANOMALY,0.3245
RS-TST-000209,WFR-V2-009,EQP-103,1.1919,1.1729,43.9886,128.0377,12.3944,4.0299,0.4332,2529.9,13.0379,0.8257,0.4263,1.9473,29.7,4.7,51.1416,0.15261,51.26514,152.93,PASS,NORMAL,0
RS-TST-000210,WFR-V2-010,EQP-103,1.2197,1.2079,44.6977,148.5038,12.1405,4.184,0.4762,2471.67,13.2502,0.9036,0.3888,2.0296,29.57,4.57,54.4817,0.18113,54.68592,154.34,PASS,NORMAL,0
RS-TST-000211,WFR-V2-011,EQP-103,1.1892,1.1759,44.5751,126.5923,12.6701,4.1827,0.4575,2339.98,13.7854,0.8825,0.4348,2.4262,29.53,4.53,55.1657,0.15055,55.30309,152.49,PASS,NORMAL,0
RS-TST-000212,WFR-V2-012,EQP-105,1.1922,1.175,44.2277,134.1159,12.3959,3.961,0.4426,2504.68,12.627,0.8403,0.4212,2.5028,29.03,4.03,52.0383,0.15989,52.22862,145.95,PASS,NORMAL,0
RS-TST-000213,WFR-V2-013,EQP-101,1.1813,1.1612,42.034,131.3042,12.4946,4.1102,0.4542,2446.17,12.8839,0.8187,0.4054,2.6495,28.93,3.93,48.3774,0.1551,48.60853,149.76,PASS,PROCESS_VARIATION,0.1563
RS-TST-000214,WFR-V2-014,EQP-105,1.1933,1.1782,42.7531,151.5049,13.203,4.2627,0.4484,2514.77,13.0319,0.8249,0.4492,2.0493,28.74,3.74,51.1449,0.18078,51.22245,146.47,PASS,PROCESS_VARIATION,0.0997
RS-TST-000215,WFR-V2-015,EQP-103,1.181,1.1633,43.3619,154.4784,11.9615,4.1239,0.4416,2443.97,13.0775,0.8815,0.4231,2.4078,30.29,5.29,48.6549,0.18244,48.74299,153.57,PASS,NORMAL,0
RS-TST-000216,WFR-V2-016,EQP-104,1.2197,1.1993,43.8315,118.4457,12.6767,3.9782,0.4533,2530.82,11.7828,0.816,0.4229,3.2063,27.66,2.66,52.5249,0.14447,52.64379,146.02,PASS,NORMAL,0
RS-TST-000217,WFR-V2-017,EQP-105,1.2015,1.1834,41.6188,149.1473,12.4652,4.2051,0.4528,2446.41,12.1938,0.8934,0.4138,3.2633,28.46,3.46,53.3279,0.17919,53.49889,154.25,PASS,NORMAL,0
RS-TST-000218,WFR-V2-018,EQP-102,1.2118,1.1858,51.7933,114.7514,12.2915,4.0791,0.4605,2568.77,12.8172,0.8622,0.4266,1.8923,28.12,3.12,69.6968,0.13905,69.84916,147.49,PASS,POWER_ANOMALY,0.8385
RS-TST-000219,WFR-V2-019,EQP-105,1.2045,1.1883,44.679,135.4267,12.639,4.0609,0.466,2426.85,12.7383,0.8309,0.3959,2.9132,27.95,2.95,51.7811,0.16312,51.99287,147.58,PASS,NORMAL,0
RS-TST-000220,WFR-V2-020,EQP-102,1.2006,1.1864,42.7023,124.9485,12.7874,4.3658,0.4515,2482.03,12.7436,0.8099,0.4512,2.5623,27.65,2.65,52.6234,0.15001,52.84408,147.18,PASS,NORMAL,0
RS-TST-000221,WFR-V2-021,EQP-104,1.2052,1.1956,42.3944,131.581,13.0709,4.1601,0.4675,2519.72,12.7726,0.8516,0.4194,2.2506,27.02,2.02,50.7228,0.15858,50.89516,152.21,PASS,NORMAL,0
RS-TST-000222,WFR-V2-022,EQP-104,1.1827,1.1659,47.1942,99.5283,13.6065,4.2069,0.4606,2464.33,12.6415,0.8409,0.4347,2.7492,25.55,0.55,48.3219,0.11772,48.38731,150.6,PASS,NORMAL,0
RS-TST-000223,WFR-V2-023,EQP-104,1.1968,1.1738,44.9637,102.6098,12.4032,4.0551,0.4564,2435.68,12.4777,0.8729,0.4237,3.0719,26.54,1.54,47.1596,0.1228,47.31375,152.49,PASS,NORMAL,0
RS-TST-000224,WFR-V2-024,EQP-104,1.1698,1.1528,42.2734,123.1523,12.7801,4.3504,0.4446,2487.92,13.1523,0.8684,0.4013,2.057,26.62,1.62,54.368,0.14406,54.59784,148.62,PASS,EQUIPMENT_DRIFT,0.0519
RS-TST-000225,WFR-V2-025,EQP-104,1.1822,1.1663,42.2295,66.8986,12.5343,4.2065,0.4367,2530.11,12.8764,0.8154,0.3978,2.1178,39.57,14.57,49.1745,0.07909,49.14329,146.31,FAIL,THERMAL_ANOMALY,0.6394
RS-TST-000226,WFR-V2-026,EQP-101,1.2003,1.179,44.5663,135.3865,12.6815,4.2696,0.4328,2489.49,12.0071,0.8152,0.4274,3.2452,26.24,1.24,51.2615,0.1625,51.41733,152.7,PASS,NORMAL,0
RS-TST-000227,WFR-V2-027,EQP-105,1.2136,1.1979,44.9571,138.906,13.1569,4.274,0.441,2604.48,12.2719,0.8439,0.4316,2.2424,29.22,4.22,51.0041,0.16857,51.16305,145.83,PASS,EQUIPMENT_DRIFT,0.7458
RS-TST-000228,WFR-V2-028,EQP-103,1.2091,1.1883,45.6641,121.494,12.0854,4.3992,0.4627,2494.02,13.324,0.8638,0.4193,1.8506,28.67,3.67,51.7437,0.1469,51.83289,151.11,PASS,NORMAL,0
RS-TST-000229,WFR-V2-029,EQP-101,1.1268,1.1074,46.917,111.3603,12.2084,4.079,0.4602,2558.67,13.3271,0.8652,0.4241,1.4408,26.71,1.71,52.2435,0.12548,52.34532,149.51,PASS,LOW_VOLTAGE,0.5491
RS-TST-000230,WFR-V2-030,EQP-102,1.2067,1.1926,43.3933,130.3371,12.0424,4.1722,0.4552,2496.22,12.5646,0.8045,0.4447,2.6551,29.12,4.12,52.2164,0.15728,52.38089,144.63,PASS,NORMAL,0
RS-TST-000231,WFR-V2-031,EQP-102,1.1906,1.169,44.192,125.2738,12.8214,4.0123,0.4568,2427.38,12.8048,0.8596,0.4036,2.8143,29.15,4.15,55.2471,0.14915,55.37209,151.23,PASS,NORMAL,0
RS-TST-000232,WFR-V2-032,EQP-102,1.1923,1.1772,45.4377,143.0761,12.7189,4.0881,0.4562,2487.37,12.9196,0.865,0.4176,2.2967,28.05,3.05,55.0637,0.17058,55.26235,155.46,PASS,POWER_ANOMALY,0.1085
RS-TST-000233,WFR-V2-033,EQP-101,1.1777,1.1616,46.3529,130.7048,12.3927,4.1542,0.4362,2429.57,12.7074,0.8561,0.4414,2.9003,28.2,3.2,52.3125,0.15393,52.46345,158.76,PASS,NORMAL,0
RS-TST-000234,WFR-V2-034,EQP-101,1.2272,1.2064,43.6867,131.8131,13.2027,4.304,0.4942,2654.14,13.0167,0.8629,0.4289,1.1912,26.85,1.85,54.0087,0.16177,54.1822,149.84,PASS,PROCESS_VARIATION,0.8582
RS-TST-000235,WFR-V2-035,EQP-103,1.1843,1.1682,42.5403,150.2268,12.5388,4.5121,0.4461,2456.45,12.6405,0.8502,0.4245,2.793,30.73,5.73,54.2847,0.17791,54.52768,151.41,PASS,NORMAL,0
RS-TST-000236,WFR-V2-036,EQP-101,1.1835,1.1591,44.8769,126.0697,12.193,4.1261,0.4367,2426.67,13.3531,0.8463,0.414,2.2842,27.99,2.99,50.6859,0.1492,50.82631,150.74,PASS,NORMAL,0
RS-TST-000237,WFR-V2-037,EQP-101,1.1984,1.1854,44.1376,113.1613,12.7559,4.1124,0.4421,2571.31,12.3957,0.9061,0.4284,2.2544,27.43,2.43,56.9637,0.13561,57.09982,142.23,PASS,NORMAL,0
RS-TST-000238,WFR-V2-038,EQP-104,1.2178,1.1974,45.7805,137.7573,12.3826,4.3479,0.4378,2590.28,11.7485,0.8093,0.4402,2.8845,26.14,1.14,53.5373,0.16776,53.72542,150.91,PASS,NORMAL,0
RS-TST-000239,WFR-V2-039,EQP-105,1.1801,1.1551,43.4999,127.9593,13.0931,4.2274,0.4469,2470.89,12.3915,0.8339,0.4039,2.963,29.59,4.59,48.156,0.151,48.37771,159.92,PASS,NORMAL,0
RS-TST-000240,WFR-V2-040,EQP-105,1.1825,1.1558,41.8525,125.1389,12.8027,4.4015,0.4824,2324.85,13.6398,0.8467,0.4492,2.7189,29.07,4.07,46.3914,0.14798,46.56533,148.59,PASS,NORMAL,0
RS-TST-000241,WFR-V2-041,EQP-101,1.1912,1.1658,42.9425,136.3748,12.0278,4.3657,0.4433,2496.78,13.0373,0.8719,0.3926,2.1114,27.36,2.36,55.7825,0.16245,55.93028,150.75,PASS,NORMAL,0
RS-TST-000242,WFR-V2-042,EQP-101,1.1989,1.1763,45.8958,125.5286,12.9471,4.2334,0.4685,2444.95,12.832,0.9188,0.4117,2.6095,27.32,2.32,51.0916,0.15049,51.21143,148.97,PASS,NORMAL,0
RS-TST-000243,WFR-V2-043,EQP-102,1.212,1.1904,44.7302,131.3127,12.4943,4.4011,0.4492,2562.52,11.9571,0.8708,0.4184,2.7817,27.73,2.73,52.2546,0.15915,52.54709,144.74,PASS,NORMAL,0
RS-TST-000244,WFR-V2-044,EQP-105,1.2096,1.1804,43.972,143.3855,12.4465,4.3199,0.4764,2443.47,13.0523,0.8946,0.4166,2.4233,29.68,4.68,53.84,0.17344,54.00315,149.65,PASS,NORMAL,0
RS-TST-000245,WFR-V2-045,EQP-102,1.1801,1.1607,42.7458,144.6946,12.7735,4.3504,0.4323,2508.37,12.3874,0.8426,0.4401,2.7166,30.03,5.03,49.529,0.17075,49.71328,150.62,PASS,EQUIPMENT_DRIFT,0.5675
RS-TST-000246,WFR-V2-046,EQP-105,1.1882,1.1618,45.5764,114.9165,12.1147,4.0249,0.4521,2405.28,12.8183,0.839,0.4201,2.9728,28.96,3.96,52.6804,0.13654,52.76756,149.26,PASS,NORMAL,0
RS-TST-000247,WFR-V2-047,EQP-102,1.2158,1.1984,43.8948,143.7178,12.3694,4.4704,0.473,2486.1,12.7856,0.775,0.4063,2.529,28.13,3.13,53.1609,0.17474,53.29288,151.3,PASS,NORMAL,0
RS-TST-000248,WFR-V2-048,EQP-105,1.2044,1.1883,45.5716,134.1469,13.1167,4.0562,0.4558,2531.24,12.884,0.8144,0.4262,2.1041,28.64,3.64,50.0483,0.16157,50.11297,144.25,PASS,NORMAL,0
RS-TST-000249,WFR-V2-049,EQP-101,1.1813,1.163,43.3695,111.0667,12.3994,4.197,0.4611,2367.09,13.3855,0.8433,0.4233,2.6696,27.92,2.92,46.7503,0.1312,46.82719,153.63,PASS,NORMAL,0
RS-TST-000250,WFR-V2-050,EQP-101,1.2098,1.1927,42.4054,54.7702,12.5722,4.2199,0.4685,2464.74,12.6377,0.8697,0.4102,2.7215,29.4,4.4,52.2553,0.06626,52.32892,161.09,PASS,THERMAL_ANOMALY,0.1602
RS-TST-000251,WFR-V2-051,EQP-105,1.1829,1.1727,40.9707,145.8178,12.691,4.4684,0.4385,2477.05,12.8292,0.8437,0.4096,2.4753,29.19,4.19,49.3107,0.1725,49.53942,149.93,PASS,NORMAL,0
RS-TST-000252,WFR-V2-052,EQP-104,1.1782,1.1562,44.3861,108.6264,12.5202,3.9945,0.46,2273.07,13.1109,0.854,0.4357,3.6325,26.08,1.08,52.9476,0.12799,53.16376,151.22,PASS,NORMAL,0
RS-TST-000253,WFR-V2-053,EQP-101,1.1779,1.1513,42.8576,100.9918,12.7697,4.1337,0.4623,2385.07,12.7039,0.8035,0.4117,3.2637,50.72,25.72,51.3103,0.11896,51.40835,158.68,FAIL,THERMAL_ANOMALY,0.8965
RS-TST-000254,WFR-V2-054,EQP-105,1.2263,1.2108,45.1998,146.3114,12.8639,4.2989,0.4666,2561.29,13.1085,0.8308,0.4018,1.6778,29.35,4.35,54.3215,0.17942,54.4668,145.76,PASS,PROCESS_VARIATION,0.237
RS-TST-000255,WFR-V2-055,EQP-103,1.2111,1.1891,43.6489,110.8315,11.6627,3.9162,0.4463,2583.05,12.7958,0.8257,0.4506,1.864,30.47,5.47,52.119,0.13423,52.30115,147.12,PASS,NORMAL,0
RS-TST-000256,WFR-V2-056,EQP-104,1.22,1.2019,43.9824,110.9041,13.2513,4.1116,0.4456,2602.31,11.9619,0.8509,0.4128,2.5581,27.3,2.3,57.3677,0.1353,57.50951,154.34,PASS,NORMAL,0
RS-TST-000257,WFR-V2-057,EQP-104,1.2134,1.1991,42.2578,100.2652,13.3852,4.2026,0.4621,2565.85,12.4845,0.8585,0.4365,2.2464,25.93,0.93,53.6073,0.12167,53.77071,151.59,PASS,EQUIPMENT_DRIFT,0.3321
RS-TST-000258,WFR-V2-058,EQP-105,1.2256,1.2061,48.5826,118.0355,13.2967,4.0131,0.4328,2660.41,11.8446,0.7941,0.4456,2.3966,28.79,3.79,61.312,0.14467,61.47405,145.99,PASS,POWER_ANOMALY,0.2901
RS-TST-000259,WFR-V2-059,EQP-104,1.1937,1.1703,43.9503,120.884,11.6276,4.2111,0.4595,2470.08,12.5172,0.8698,0.4122,2.8067,27.66,2.66,55.5003,0.1443,55.67002,152.24,PASS,NORMAL,0
RS-TST-000260,WFR-V2-060,EQP-103,1.1882,1.1653,45.4229,124.444,12.3802,4.3113,0.4434,2459.19,12.9811,0.8924,0.4238,2.392,30.12,5.12,49.1185,0.14787,49.22053,155.05,PASS,NORMAL,0
RS-TST-000261,WFR-V2-061,EQP-102,1.1996,1.1757,47.1303,126.356,12.4842,4.1802,0.4409,2497.46,12.0595,0.8554,0.4257,3.1014,28.56,3.56,53.3985,0.15158,53.56589,148.04,PASS,NORMAL,0
RS-TST-000262,WFR-V2-062,EQP-105,1.2168,1.1957,46.1178,134.4905,13.0757,4.0675,0.4524,2509.4,12.3222,0.8403,0.4136,2.7776,28.78,3.78,59.001,0.16365,59.13274,144.04,PASS,NORMAL,0
RS-TST-000263,WFR-V2-063,EQP-102,1.19,1.172,45.8496,107.0342,12.6514,4.2528,0.4559,2389.6,12.9113,0.8087,0.4256,3.0192,28.19,3.19,48.4444,0.12737,48.57712,152.74,PASS,NORMAL,0
RS-TST-000264,WFR-V2-064,EQP-105,1.2124,1.1988,44.9571,128.4282,12.4439,4.4406,0.4506,2598.11,12.027,0.8127,0.4158,2.5562,27.62,2.62,51.7032,0.1557,51.78026,153.05,PASS,NORMAL,0
RS-TST-000265,WFR-V2-065,EQP-103,1.2187,1.2006,45.5418,187.239,14.1788,4.2244,0.4478,2615.7,13.172,0.8997,0.4025,1.2206,34.66,9.66,53.5467,0.22818,53.77635,144.49,FAIL,EQUIPMENT_DRIFT,0.6627
RS-TST-000266,WFR-V2-066,EQP-101,1.2057,1.1872,45.448,115.5649,12.7155,4.4056,0.4438,2548.87,11.6334,0.7967,0.4076,3.2631,28.13,3.13,52.6475,0.13934,52.76613,153.17,PASS,NORMAL,0
RS-TST-000267,WFR-V2-067,EQP-105,1.2023,1.1818,43.3653,150.3555,12.3978,4.1076,0.438,2576.09,12.1764,0.8504,0.402,2.5006,27.53,2.53,54.193,0.18077,54.36718,149.97,PASS,NORMAL,0
RS-TST-000268,WFR-V2-068,EQP-103,1.192,1.1759,42.5753,123.5222,11.9416,4.2762,0.4716,2311.51,13.8635,0.8493,0.409,2.5919,29.17,4.17,52.2886,0.14724,52.5004,146.11,PASS,NORMAL,0
RS-TST-000269,WFR-V2-069,EQP-101,1.198,1.1844,47.3218,129.605,14.0662,4.1509,0.468,2442.2,13.3985,0.859,0.4189,2.1212,28.82,3.82,53.0378,0.15526,53.23687,141.52,PASS,PROCESS_VARIATION,0.299
RS-TST-000270,WFR-V2-070,EQP-105,1.2026,1.197,43.3735,142.3439,12.3337,4.1262,0.4662,2528.43,12.3903,0.834,0.4237,2.5958,28.56,3.56,51.5265,0.17119,51.69408,146.94,PASS,PROCESS_VARIATION,0.2178
RS-TST-000301,WFR-V2-001,EQP-103,1.2067,1.186,43.0026,171.8559,12.6515,4.0864,0.445,2572.79,13.2593,0.8653,0.4151,1.4227,31.24,6.24,52.2792,0.20737,52.51301,153.44,PASS,NORMAL,0
RS-TST-000302,WFR-V2-002,EQP-105,1.1775,1.1479,39.5082,144.7087,13.044,4.2274,0.4539,2390.64,13.4795,0.8632,0.4116,2.3892,28.67,3.67,48.3493,0.17039,48.48133,158.53,PASS,NORMAL,0
RS-TST-000303,WFR-V2-003,EQP-103,1.1865,1.1729,41.7407,113.5541,12.1763,3.9957,0.4285,2531.05,12.4045,0.8043,0.4253,2.5949,29.76,4.76,51.6505,0.13473,51.85607,148.51,PASS,NORMAL,0
RS-TST-000304,WFR-V2-004,EQP-104,1.1997,1.1846,44.5423,114.2486,12.9234,4.2308,0.4424,2514.43,12.1738,0.8525,0.4363,2.8819,27.45,2.45,51.2822,0.13706,51.3912,156.18,PASS,NORMAL,0
RS-TST-000305,WFR-V2-005,EQP-103,1.207,1.1898,44.4376,135.9961,12.45,4.1046,0.4462,2499.08,12.421,0.8512,0.4474,2.7337,28.77,3.77,55.2789,0.16415,55.44554,148.95,PASS,NORMAL,0
RS-TST-000306,WFR-V2-006,EQP-102,1.1984,1.1762,44.5933,115.5166,12.6386,4.1328,0.4591,2437.42,12.4629,0.8676,0.4081,3.0803,27.94,2.94,54.3056,0.13843,54.43637,151.03,PASS,NORMAL,0
RS-TST-000307,WFR-V2-007,EQP-103,1.1982,1.1783,44.4834,134.0351,12.0751,4.1787,0.4672,2551.96,13.8253,0.8918,0.442,0.9571,29.69,4.69,51.5863,0.1606,51.79703,153.22,PASS,PROCESS_VARIATION,0.1787
RS-TST-000308,WFR-V2-008,EQP-102,1.2085,1.193,44.2295,105.735,11.698,4.2585,0.4501,2555.9,12.2718,0.8486,0.4301,2.5296,27.6,2.6,55.4148,0.12778,55.5789,150.23,PASS,NORMAL,0
RS-TST-000309,WFR-V2-009,EQP-102,1.1837,1.1661,42.7195,138.7726,12.4189,3.8628,0.4355,2293.76,17.0978,0.9928,0.4288,-0.652,28.42,3.42,51.0243,0.16427,51.26852,147.53,FAIL,TIMING_FAILURE,0.9
RS-TST-000310,WFR-V2-010,EQP-104,1.1969,1.1774,44.7715,108.7245,13.2522,3.9473,0.4609,2463.98,12.9378,0.8009,0.4261,2.4952,26.4,1.4,53.4954,0.13013,53.61146,150.54,PASS,NORMAL,0
