test_id,lot_id,wafer_id,die_id,equipment_id,test_station,test_cycle,burn_in_hour,die_row,die_col,r_norm,supply_voltage,output_voltage,current,leakage_current,resistance,capacitance,threshold_voltage,frequency,propagation_delay,setup_time,hold_time,timing_margin,temperature,dynamic_power,total_power,test_duration,voltage_headroom,voltage_utilization,leakage_fraction,power_per_current,normalized_timing_margin,frequency_delay_product,thermal_delta,effective_drive_current,rc_delay,timing_slack,dynamic_power_per_freq,leakage_temperature_interaction,result,defect_type,is_anomaly,is_unknown_anomaly,is_borderline,is_latent,dataset_version,generator_version,source_type,eq_EQP-101,eq_EQP-102,eq_EQP-103,eq_EQP-104,eq_EQP-105
TST-0000080,LOT-020,WFR-020-04,DIE-R13C07,EQP-102,STN-01,1,0.0,-17,-23,0.9534,1.1883,1.1325,44.5729,161.3583,12.0107,4.1315,0.4646,2445.62,13.7844,0.8358,0.4319,1.8374,27.53,55.6029,55.6746,154.84,0.7237,0.390979,0.00362,1.24746,0.133296,33.711404,2.53,44.411542,0.049622,0.5697,0.022736,4.442194,PASS,LOW_VOLTAGE,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,1.0,0.0,0.0,0.0
TST-0000084,LOT-004,WFR-004-05,DIE-R41C59,EQP-107,STN-01,1,0.0,11,29,1.0,1.189,1.1697,43.9709,176.4802,13.0062,4.1516,0.4809,2381.39,13.0174,0.8669,0.3899,2.9281,30.19,50.9557,51.2213,152.6,0.7081,0.404458,0.004014,1.158851,0.224937,30.999506,5.19,43.79442,0.053997,1.6713,0.021397,5.327937,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0000085,LOT-005,WFR-005-05,DIE-R48C12,EQP-101,STN-02,1,0.0,18,-18,0.8485,1.2036,1.1856,44.0893,139.0739,13.7391,4.33,0.4817,2341.05,13.3021,0.8783,0.4271,3.0188,27.96,49.932,50.1826,148.63,0.7219,0.400216,0.003154,1.13252,0.226942,31.140881,2.96,43.950226,0.05949,1.7134,0.021329,3.888506,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,1.0,0.0,0.0,0.0,0.0
TST-0000086,LOT-006,WFR-006-05,DIE-R55C25,EQP-102,STN-03,1,0.0,25,-5,0.8498,1.192,1.1663,44.9854,267.0173,13.3943,4.2588,0.463,2459.12,12.6575,0.8006,0.4178,2.9678,32.87,52.1447,52.5227,146.67,0.729,0.388423,0.005936,1.159147,0.23447,31.126311,7.87,44.718383,0.057044,1.7494,0.021205,8.776859,FAIL,HIGH_LEAKAGE,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,1.0,0.0,0.0,0.0
TST-0000088,LOT-008,WFR-008-05,DIE-R09C51,EQP-104,STN-01,1,0.0,-21,21,0.9899,1.1844,1.1877,44.1632,171.8004,13.2407,3.9929,0.4781,2450.15,12.867,0.7942,0.418,3.071,27.54,50.9156,51.1322,146.05,0.7063,0.403664,0.00389,1.152897,0.238673,31.52608,2.54,43.9914,0.052869,1.8588,0.020781,4.731383,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,1.0,0.0
TST-0000089,LOT-009,WFR-009-05,DIE-R16C04,EQP-106,STN-02,1,0.0,-14,-26,0.9843,1.2276,1.1669,43.874,172.6963,13.5471,4.2307,0.452,2419.06,12.1005,0.8042,0.4485,3.4211,29.87,50.3692,50.6497,152.22,0.7756,0.368198,0.003936,1.148042,0.282724,29.271836,4.87,43.701304,0.057314,2.1684,0.020822,5.158438,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0000090,LOT-010,WFR-010-05,DIE-R23C17,EQP-107,STN-03,1,0.0,-7,-13,0.4922,1.1883,1.187,49.5183,122.2315,13.4059,4.1753,0.4602,2576.63,11.9853,0.8406,0.4239,2.6134,28.01,58.037,58.1998,148.06,0.7281,0.387276,0.002468,1.172031,0.21805,30.881684,3.01,49.396069,0.055974,1.3489,0.022524,3.423704,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0000091,LOT-011,WFR-011-05,DIE-R30C30,EQP-101,STN-04,1,0.0,0,0,0.0,1.1993,1.1974,44.1673,128.1143,13.3422,3.9479,0.4457,2405.21,12.5868,0.8499,0.4131,3.3571,28.65,51.0824,51.2486,149.03,0.7536,0.371633,0.002901,1.156566,0.266716,30.273897,3.65,44.039186,0.052674,2.0941,0.021238,3.670475,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,1.0,0.0,0.0,0.0,0.0
TST-0000092,LOT-012,WFR-012-05,DIE-R37C43,EQP-102,STN-01,1,0.0,7,13,0.4922,1.2186,1.1737,40.891,133.5695,13.4006,4.3273,0.4478,2319.0,12.2973,0.8475,0.4123,4.2219,29.23,49.8167,49.948,147.08,0.7708,0.367471,0.003266,1.21828,0.343319,28.517439,4.23,40.75743,0.057988,2.9621,0.021482,3.904236,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,1.0,0.0,0.0,0.0
TST-0000093,LOT-013,WFR-013-05,DIE-R44C56,EQP-103,STN-02,1,0.0,14,26,0.9843,1.188,1.0689,43.0438,165.3771,17.6309,4.1318,0.4921,2329.92,14.0679,0.8329,0.4057,2.337,28.46,51.5017,51.7859,149.0,0.6959,0.414226,0.003842,1.196495,0.166123,32.777082,3.46,42.878423,0.072847,1.0984,0.022104,4.706632,FAIL,EQUIPMENT_DRIFT,1,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,1.0,0.0,0.0
TST-0000094,LOT-014,WFR-014-05,DIE-R51C09,EQP-104,STN-03,1,0.0,21,-21,0.9899,1.2136,1.1536,45.5837,185.8503,11.9158,4.5403,0.4937,2311.25,13.323,0.8679,0.4356,3.09,27.96,48.6224,48.9364,153.83,0.7199,0.406806,0.004077,1.066662,0.23193,30.792784,2.96,45.39785,0.054101,1.7865,0.021037,5.196374,PASS,NORMAL,0,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,1.0,0.0
TST-0000095,LOT-015,WFR-015-05,DIE-R58C22,EQP-106,STN-04,1,0.0,28,-8,0.9707,1.1857,1.2018,41.0897,158.7948,12.2632,4.3552,0.4693,2407.55,12.0733,0.8464,0.4336,3.8074,28.38,52.3945,52.6295,148.71,0.7164,0.3958,0.003865,1.275125,0.315357,29.067073,3.38,40.930905,0.053409,2.5274,0.021763,4.506596,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0000097,LOT-017,WFR-017-05,DIE-R12C48,EQP-101,STN-02,1,0.0,-18,18,0.8485,1.1904,1.1882,41.2187,142.6758,12.7278,4.5047,0.4411,2392.97,12.2433,0.828,0.4479,3.803,28.84,53.2636,53.4152,146.39,0.7493,0.370548,0.003461,1.292219,0.310619,29.29785,3.84,41.076024,0.057335,2.5271,0.022258,4.11477,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,1.0,0.0,0.0,0.0,0.0
TST-0000100,LOT-020,WFR-020-05,DIE-R33C27,EQP-104,STN-01,1,0.0,3,-3,0.1414,1.2113,1.1754,46.0883,134.538,11.9401,4.1726,0.4407,2524.78,12.589,0.8061,0.4264,2.4572,29.22,53.9179,54.0642,155.08,0.7706,0.363824,0.002919,1.169883,0.195186,31.784455,4.22,45.953762,0.049821,1.2247,0.021355,3.9312,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,1.0,0.0
TST-0000104,LOT-004,WFR-004-01,DIE-R01C19,EQP-102,STN-01,1,0.0,-29,-11,1.0,1.2008,1.174,44.4378,155.24,12.2635,4.4043,0.479,2313.12,12.5842,0.8468,0.4157,4.0042,27.36,45.2657,45.4676,152.27,0.7218,0.398901,0.003493,1.018631,0.318193,29.108765,2.36,44.28256,0.054012,2.7417,0.019569,4.247366,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,1.0,0.0,0.0,0.0
TST-0000105,LOT-005,WFR-005-01,DIE-R08C32,EQP-103,STN-02,1,0.0,-22,2,0.7364,1.1806,1.1435,42.874,165.0408,13.8447,4.1778,0.4618,2347.71,13.0208,0.9059,0.4001,3.0365,46.18,49.7594,49.9615,147.87,0.7188,0.391157,0.003849,1.160596,0.233204,30.569062,21.18,42.708959,0.05784,1.7305,0.021195,7.621584,FAIL,THERMAL_ANOMALY,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,1.0,0.0,0.0
TST-0000106,LOT-006,WFR-006-01,DIE-R15C45,EQP-104,STN-03,1,0.0,-15,15,0.7071,1.2045,1.1558,44.0141,110.9671,13.1893,3.9497,0.4413,2370.77,16.5988,1.0349,0.4444,-1.4317,27.6,53.8301,53.9194,152.31,0.7632,0.366376,0.002521,1.223019,-0.086253,39.351937,2.6,43.903133,0.052094,-2.911,0.022706,3.062692,FAIL,TIMING_FAILURE,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,1.0,0.0
TST-0000108,LOT-008,WFR-008-01,DIE-R29C11,EQP-107,STN-01,1,0.0,-1,-19,0.6342,1.2077,1.1589,43.1448,117.0798,13.5383,4.1416,0.4418,2645.72,11.8627,0.8742,0.3973,2.5658,28.46,53.3577,53.5476,146.63,0.7659,0.365819,0.002714,1.236712,0.216291,31.385383,3.46,43.02772,0.05607,1.2943,0.020168,3.332091,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0000109,LOT-009,WFR-009-01,DIE-R36C24,EQP-101,STN-02,1,0.0,6,-6,0.2828,1.1997,1.1872,42.468,135.8607,13.158,4.3125,0.4504,2453.24,12.3287,0.8436,0.4194,3.0661,28.06,47.7744,48.0807,159.01,0.7493,0.375427,0.003199,1.124951,0.248696,30.24526,3.06,42.332139,0.056744,1.8031,0.019474,3.812251,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,1.0,0.0,0.0,0.0,0.0
TST-0000110,LOT-010,WFR-010-01,DIE-R43C37,EQP-102,STN-03,1,0.0,13,7,0.4922,1.1917,1.1841,48.1931,145.086,13.5521,4.0296,0.4581,2631.22,12.6324,0.8451,0.4148,1.8373,29.06,56.7041,56.8141,150.81,0.7336,0.384409,0.003011,1.176602,0.145443,33.238624,4.06,48.048014,0.05461,0.5774,0.02155,4.216199,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,1.0,0.0,0.0,0.0
TST-0000111,LOT-011,WFR-011-01,DIE-R50C50,EQP-103,STN-04,1,0.0,20,20,0.9428,1.1807,1.1818,44.0286,154.6824,12.6237,4.1437,0.4722,2250.96,13.1666,0.8107,0.3829,3.8076,27.56,52.3932,52.5115,156.95,0.7085,0.399932,0.003513,1.189981,0.289186,29.63749,2.56,43.873918,0.052309,2.614,0.023276,4.263047,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,1.0,0.0,0.0
TST-0000112,LOT-012,WFR-012-01,DIE-R57C03,EQP-104,STN-01,1,0.0,27,-27,1.0,1.1674,1.1677,39.3258,184.7966,12.7733,4.2671,0.4834,2087.26,12.825,0.9316,0.4344,4.8674,28.25,42.5901,42.9072,151.27,0.684,0.414083,0.004699,1.083007,0.379524,26.76911,3.25,39.141003,0.054505,3.5014,0.020405,5.220504,PASS,NORMAL,0,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,1.0,0.0
TST-0000113,LOT-013,WFR-013-01,DIE-R04C16,EQP-106,STN-02,1,0.0,-26,-14,0.9843,1.2111,1.1859,45.5127,179.2677,12.185,4.0975,0.4749,2374.68,13.3772,0.8267,0.4112,2.6467,29.38,51.3012,51.5652,150.56,0.7362,0.392123,0.003939,1.127184,0.197852,31.766569,4.38,45.333432,0.049928,1.4088,0.021603,5.266885,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0000114,LOT-014,WFR-014-01,DIE-R11C29,EQP-107,STN-03,1,0.0,-19,-1,0.6342,1.1838,1.2239,44.6452,123.0134,12.2161,4.3084,0.458,2434.12,12.906,0.8734,0.4336,2.7777,28.87,52.1174,52.3576,148.01,0.7258,0.38689,0.002755,1.167368,0.215225,31.414753,3.87,44.522187,0.052632,1.4707,0.021411,3.551397,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0000115,LOT-015,WFR-015-01,DIE-R18C42,EQP-101,STN-04,1,0.0,-12,12,0.5657,1.1968,1.1727,42.5045,112.8822,11.9309,4.3774,0.4462,2410.26,11.8991,0.8755,0.4302,3.9631,28.27,50.7506,50.985,151.34,0.7506,0.372828,0.002656,1.194005,0.333059,28.679925,3.27,42.391618,0.052226,2.6574,0.021056,3.19118,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,1.0,0.0,0.0,0.0,0.0
TST-0000117,LOT-017,WFR-017-01,DIE-R32C08,EQP-103,STN-02,1,0.0,2,-22,0.7364,1.2028,1.1882,40.993,101.6463,13.1033,4.4001,0.432,2381.77,12.3158,0.884,0.4169,3.8756,27.57,51.1755,51.3186,140.55,0.7708,0.359162,0.00248,1.248396,0.314685,29.333403,2.57,40.891354,0.057656,2.5747,0.021486,2.802388,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,1.0,0.0,0.0
TST-0000120,LOT-020,WFR-020-01,DIE-R53C47,EQP-107,STN-01,1,0.0,23,17,0.9534,1.2331,1.1629,46.7988,194.8249,12.3855,4.2758,0.4634,2508.01,12.8236,0.7996,0.4183,2.2457,28.8,53.3708,53.6358,156.23,0.7697,0.375801,0.004163,1.140431,0.175122,32.161717,3.8,46.603975,0.052958,1.0278,0.02128,5.610957,PASS,NORMAL,0,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0000124,LOT-004,WFR-004-02,DIE-R21C39,EQP-104,STN-01,1,0.0,-9,9,0.4243,1.1683,1.1632,43.5396,129.481,12.5188,4.2098,0.4637,2396.42,13.5873,0.8192,0.4119,2.8869,28.29,51.1063,51.3176,153.59,0.7046,0.396901,0.002974,1.173789,0.21247,32.560877,3.29,43.410119,0.052702,1.6558,0.021326,3.663017,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,1.0,0.0
TST-0000125,LOT-005,WFR-005-02,DIE-R28C52,EQP-106,STN-02,1,0.0,-2,22,0.7364,1.2071,1.1832,42.6527,119.7879,13.3423,4.3169,0.4536,2453.21,12.4127,0.8343,0.4219,3.1658,28.2,52.7665,52.9643,153.7,0.7535,0.375777,0.002808,1.23712,0.255045,30.45096,3.2,42.532912,0.057597,1.9096,0.021509,3.378019,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0000126,LOT-006,WFR-006-02,DIE-R35C05,EQP-107,STN-03,1,0.0,5,-25,0.8498,1.1692,1.1626,46.193,152.8837,13.3988,4.1647,0.4517,2555.71,12.4058,0.8134,0.4292,2.4844,28.99,53.2955,53.4787,146.34,0.7175,0.386333,0.00331,1.153757,0.200261,31.705627,3.99,46.040116,0.055802,1.2418,0.020854,4.432098,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0000128,LOT-008,WFR-008-02,DIE-R49C31,EQP-102,STN-01,1,0.0,19,1,0.6342,1.1793,1.1506,43.9347,129.889,13.7148,4.2577,0.4328,2548.12,12.7348,0.8253,0.42,1.9732,28.03,55.6426,55.8629,149.58,0.7465,0.366997,0.002956,1.266484,0.154946,32.449799,3.03,43.804811,0.058394,0.7279,0.021837,3.640789,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,1.0,0.0,0.0,0.0
TST-0000129,LOT-009,WFR-009-02,DIE-R56C44,EQP-103,STN-02,1,0.0,26,14,0.9843,1.2019,1.1669,43.459,193.3225,15.2343,4.7748,0.4054,2304.43,12.4665,0.8283,0.3942,3.9364,40.87,57.3543,57.5013,151.59,0.7965,0.337299,0.004448,1.319734,0.315758,28.728177,15.87,43.265678,0.072741,2.7139,0.024889,7.901091,PASS,UNKNOWN_ANOMALY,1,1,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,1.0,0.0,0.0
TST-0000130,LOT-010,WFR-010-02,DIE-R03C57,EQP-104,STN-03,1,0.0,-27,27,1.0,1.1728,1.2032,47.1128,165.9728,14.0114,4.1443,0.4833,2545.31,14.4569,0.8372,0.4297,0.6416,29.47,56.3832,56.6701,148.18,0.6895,0.412091,0.003523,1.19677,0.04438,36.797292,4.47,46.946827,0.058067,-0.6253,0.022152,4.891218,FAIL,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,1.0,0.0
TST-0000131,LOT-011,WFR-011-02,DIE-R10C10,EQP-106,STN-04,1,0.0,-20,-20,0.9428,1.2212,1.195,40.805,179.186,12.7606,4.1345,0.4745,2270.56,13.2022,0.8641,0.4132,3.9329,29.35,46.2585,46.4319,148.29,0.7467,0.388552,0.004391,1.133648,0.297897,29.976387,4.35,40.625814,0.052759,2.6556,0.020373,5.259109,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0000132,LOT-012,WFR-012-02,DIE-R17C23,EQP-107,STN-01,1,0.0,-13,-7,0.4922,1.1924,1.1531,41.8546,135.7888,14.3969,5.1975,0.3819,2259.74,12.6678,0.8686,0.4224,4.6177,39.24,56.1494,56.4399,150.92,0.8105,0.320278,0.003244,1.341535,0.364523,28.625934,14.24,41.718811,0.074828,3.3267,0.024848,5.328353,PASS,UNKNOWN_ANOMALY,1,1,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0000133,LOT-013,WFR-013-02,DIE-R24C36,EQP-101,STN-02,1,0.0,-6,6,0.2828,1.2115,1.1874,45.9037,121.0291,12.2468,4.057,0.4698,2404.99,12.5575,0.8711,0.4067,3.035,29.1,50.7371,50.8698,147.35,0.7417,0.387784,0.002637,1.105294,0.241688,30.200662,4.1,45.782671,0.049685,1.7572,0.021097,3.521947,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,1.0,0.0,0.0,0.0,0.0
TST-0000134,LOT-014,WFR-014-02,DIE-R31C49,EQP-102,STN-03,1,0.0,1,19,0.6342,1.1979,1.1758,42.0683,132.9275,12.1885,4.3944,0.4868,2312.35,12.3412,0.8332,0.4176,3.6473,28.05,49.7494,49.9673,150.05,0.7111,0.406378,0.00316,1.182586,0.295539,28.537174,3.05,41.935372,0.053561,2.3965,0.021515,3.728616,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,1.0,0.0,0.0,0.0
TST-0000135,LOT-015,WFR-015-02,DIE-R38C02,EQP-103,STN-04,1,0.0,8,-28,0.9707,1.2369,1.1828,44.2912,149.3049,11.962,4.2239,0.4672,2284.87,13.2268,0.8142,0.4124,3.5453,27.89,47.3986,47.56,149.51,0.7697,0.377718,0.003371,1.070158,0.268039,30.221519,2.89,44.141895,0.050526,2.3187,0.020745,4.164114,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,1.0,0.0,0.0
TST-0000137,LOT-017,WFR-017-02,DIE-R52C28,EQP-106,STN-02,1,0.0,22,-2,0.7364,1.2044,1.206,43.1829,199.8081,12.9126,4.4427,0.4301,2425.17,12.4432,0.8865,0.4323,3.5265,35.01,52.5399,52.8038,140.57,0.7743,0.357107,0.004627,1.216683,0.283408,30.176875,10.01,42.983092,0.057367,2.2077,0.021664,6.995282,PASS,HIGH_LEAKAGE,1,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0000140,LOT-020,WFR-020-02,DIE-R13C07,EQP-102,STN-01,1,0.0,-17,-23,0.9534,1.2202,1.1781,47.5291,147.5403,12.2161,4.0969,0.4403,2500.29,14.929,0.8984,0.4289,0.5869,28.96,54.6857,54.9057,147.98,0.7799,0.360842,0.003104,1.150573,0.039313,37.326829,3.96,47.38156,0.050048,-0.7404,0.021872,4.272767,FAIL,TIMING_FAILURE,1,0,0,1,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,1.0,0.0,0.0,0.0
TST-0000144,LOT-004,WFR-004-03,DIE-R41C59,EQP-107,STN-01,1,0.0,11,29,1.0,1.199,1.1746,43.4613,149.0498,12.5823,4.2057,0.4798,2278.84,13.0338,0.9285,0.3842,3.3765,28.37,48.3309,48.4462,146.51,0.7192,0.400167,0.003429,1.112045,0.259057,29.701945,3.37,43.31225,0.052917,2.0638,0.021209,4.228543,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0000145,LOT-005,WFR-005-03,DIE-R48C12,EQP-101,STN-02,1,0.0,18,-18,0.8485,1.1786,1.1798,43.8046,140.5427,13.6766,4.1889,0.4827,2266.93,13.468,0.8919,0.4281,3.213,26.65,53.085,53.2932,154.04,0.6959,0.409554,0.003208,1.211859,0.238565,30.531013,1.65,43.664057,0.05729,1.893,0.023417,3.745463,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,1.0,0.0,0.0,0.0,0.0
TST-0000146,LOT-006,WFR-006-03,DIE-R55C25,EQP-102,STN-03,1,0.0,25,-5,0.8498,1.2053,1.1834,45.4721,110.7129,13.5158,3.996,0.4632,2419.94,12.4548,0.8047,0.4313,3.3185,27.57,50.9025,51.0828,149.64,0.7421,0.384303,0.002435,1.119423,0.266443,30.139869,2.57,45.361387,0.054009,2.0825,0.021035,3.052355,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,1.0,0.0,0.0,0.0
TST-0000148,LOT-008,WFR-008-03,DIE-R09C51,EQP-104,STN-01,1,0.0,-21,21,0.9899,1.2018,1.1613,47.1746,166.4975,13.6918,4.067,0.4474,2449.68,12.9439,0.8013,0.4329,2.5809,28.58,48.6926,49.0044,151.26,0.7544,0.372275,0.003529,1.032178,0.199391,31.708413,3.58,47.008102,0.055685,1.3467,0.019877,4.758499,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,1.0,0.0
TST-0000149,LOT-009,WFR-009-03,DIE-R16C04,EQP-106,STN-02,1,0.0,-14,-26,0.9843,1.1992,1.1916,44.5668,190.1185,13.33,4.4576,0.4729,2367.71,12.6482,0.8439,0.4241,3.6086,29.38,50.1743,50.3703,150.74,0.7263,0.394346,0.004266,1.125822,0.285305,29.94727,4.38,44.376682,0.05942,2.3406,0.021191,5.585682,PASS,NORMAL,0,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0000150,LOT-010,WFR-010-03,DIE-R23C17,EQP-107,STN-03,1,0.0,-7,-13,0.4922,1.2067,1.1738,48.8963,132.8235,15.0886,4.6692,0.512,2453.42,14.6171,0.8459,0.4539,1.163,28.0,59.3818,59.5633,145.3,0.6947,0.424298,0.002716,1.214444,0.079564,35.861885,3.0,48.763476,0.070452,-0.1368,0.024204,3.719058,FAIL,PROCESS_VARIATION,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0000151,LOT-011,WFR-011-03,DIE-R30C30,EQP-101,STN-04,1,0.0,0,0,0.0,1.2014,1.1514,42.8115,116.2661,12.3418,4.1287,0.4454,2422.06,12.766,0.8324,0.4324,3.2588,27.33,49.1725,49.2683,139.22,0.756,0.370734,0.002716,1.148582,0.255272,30.920018,2.33,42.695234,0.050956,1.994,0.020302,3.177553,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,1.0,0.0,0.0,0.0,0.0
TST-0000152,LOT-012,WFR-012-03,DIE-R37C43,EQP-102,STN-01,1,0.0,7,13,0.4922,1.1899,1.1865,39.9713,121.2092,12.688,4.2564,0.454,2295.34,13.0551,0.8479,0.4234,3.7826,28.06,48.9558,49.088,149.29,0.7359,0.381545,0.003032,1.224774,0.289741,29.965893,3.06,39.850091,0.054005,2.5113,0.021328,3.40113,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,1.0,0.0,0.0,0.0
TST-0000153,LOT-013,WFR-013-03,DIE-R44C56,EQP-103,STN-02,1,0.0,14,26,0.9843,1.1865,1.1978,46.2151,157.8087,12.4206,4.1423,0.4977,2325.74,13.1594,0.8292,0.4073,3.3559,28.02,48.7152,48.9207,147.84,0.6888,0.419469,0.003415,1.054097,0.255019,30.605343,3.02,46.057291,0.05145,2.1194,0.020946,4.4218,PASS,PROCESS_VARIATION,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,1.0,0.0,0.0
TST-0000154,LOT-014,WFR-014-03,DIE-R51C09,EQP-104,STN-03,1,0.0,21,-21,0.9899,1.1868,1.161,43.0888,161.4302,12.5784,4.3491,0.5095,2150.8,13.5261,0.8768,0.4319,4.3126,27.25,45.9073,46.1171,147.28,0.6773,0.429306,0.003746,1.065411,0.318835,29.091936,2.25,42.92737,0.054705,3.0039,0.021344,4.398973,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,1.0,0.0
TST-0000155,LOT-015,WFR-015-03,DIE-R58C22,EQP-106,STN-04,1,0.0,28,-8,0.9707,1.187,1.1879,41.2069,284.6908,12.6061,4.3383,0.4501,2384.03,12.1445,0.8676,0.4187,3.5664,49.6,54.6716,54.9714,151.64,0.7369,0.379191,0.006909,1.326758,0.293664,28.952852,24.6,40.922209,0.054689,2.2801,0.022932,14.120664,FAIL,THERMAL_ANOMALY,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,0.0,0.0,0.0,0.0,0.0
TST-0000157,LOT-017,WFR-017-03,DIE-R12C48,EQP-101,STN-02,1,0.0,-18,18,0.8485,1.1957,1.1835,39.3022,144.8716,13.4206,4.7424,0.4494,2329.24,12.4102,0.8595,0.4227,3.7191,28.01,52.076,52.1913,151.77,0.7463,0.375847,0.003686,1.325015,0.299681,28.906334,3.01,39.157328,0.063646,2.4369,0.022358,4.057854,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified,1.0,0.0,0.0,0.0,0.0
